Operation_ID,Date_ID,Region_ID,Department_ID,Operational_Cost,Delay_Time,Efficiency_Score
4701,20230608,2,9,8876,32,77
4702,20250524,4,1,11614,19,68
4703,20210201,4,6,19179,30,75
4704,20241121,2,11,6496,31,89
4705,20210206,5,12,7511,27,95
4706,20240715,1,1,15626,31,67
4707,20250925,5,3,13059,36,61
4708,20240409,3,4,7788,18,60
4709,20210326,1,6,13945,7,73
4710,20240428,1,9,24550,9,98
4711,20250317,5,14,6786,46,96
4712,20250119,7,7,21875,43,93
4713,20251006,3,11,20878,46,75
4714,20220920,7,11,20223,22,80
4715,20230907,7,13,14817,16,80
4716,20220521,5,2,10308,25,82
4717,20230821,3,9,10934,39,87
4718,20210419,3,3,8577,20,86
4719,20231030,5,15,13519,28,77
4720,20211204,1,12,24992,21,85
4721,20251001,6,14,8738,29,93
4722,20221130,7,10,13713,41,77
4723,20220803,1,6,20755,13,93
4724,20211204,4,9,4520,8,95
4725,20220915,5,9,10667,21,70
4726,20250602,4,4,15903,14,86
4727,20240328,7,3,15241,20,94
4728,20210420,7,5,18131,47,80
4729,20210524,6,12,17750,15,97
4730,20241214,7,7,13064,43,63
4731,20231201,5,2,22468,23,61
4732,20240101,5,1,15436,2,94
4733,20251106,6,10,4819,14,78
4734,20230721,6,5,4902,13,87
4735,20231206,4,10,2545,17,71
4736,20210425,2,3,5176,21,65
4737,20230115,7,13,21824,37,63
4738,20210107,7,9,14599,11,77
4739,20230204,5,1,8822,23,88
4740,20250730,2,1,5142,6,91
4741,20251029,5,12,7191,47,99
4742,20230620,1,5,6076,31,81
4743,20231015,6,1,24441,20,71
4744,20250120,1,13,3161,37,63
4745,20231007,6,8,12986,11,63
4746,20241022,6,4,6030,21,65
4747,20220710,6,2,7111,37,88
4748,20211214,5,2,15997,46,61
4749,20251023,7,1,13574,37,79
4750,20250812,1,3,11219,0,80
4751,20241222,7,12,6219,8,64
4752,20220403,5,1,9363,18,98
4753,20241122,2,4,19640,9,74
4754,20210406,2,2,7477,27,67
4755,20211012,1,13,8826,11,91
4756,20230518,2,11,19934,15,75
4757,20251018,5,11,10019,28,66
4758,20210506,3,10,15758,44,95
4759,20250113,6,6,7473,11,76
4760,20240928,5,12,20429,29,65
4761,20210228,5,7,7846,24,82
4762,20250112,6,4,11696,32,73
4763,20240218,6,7,21315,26,72
4764,20210204,4,13,8998,1,74
4765,20231124,2,12,16420,0,72
4766,20210218,5,5,14554,24,96
4767,20210108,5,15,6758,1,96
4768,20211021,1,14,10516,33,89
4769,20241025,4,13,11820,1,80
4770,20210705,3,2,16717,35,90
4771,20210729,7,14,21474,38,99
4772,20210504,6,9,15429,1,86
4773,20250604,3,6,11773,2,80
4774,20250604,2,15,20720,22,61
4775,20231230,5,14,14046,25,77
4776,20251212,7,5,18137,17,93
4777,20211112,3,11,20880,25,88
4778,20240701,4,5,6353,39,81
4779,20221128,5,8,10441,44,70
4780,20210619,4,6,19004,20,67
4781,20230925,2,15,17761,16,77
4782,20211010,4,2,3655,20,66
4783,20251128,5,3,5753,7,77
4784,20221012,3,6,5797,29,71
4785,20230421,3,5,12842,44,78
4786,20240519,3,5,2868,7,81
4787,20250128,1,15,11143,21,70
4788,20210610,2,1,2119,39,80
4789,20220330,7,5,18629,12,82
4790,20230820,2,15,9966,22,87
4791,20220708,5,5,20343,36,67
4792,20210411,2,15,16983,32,92
4793,20240822,2,11,7244,31,93
4794,20220829,6,13,6061,3,85
4795,20210815,4,11,15620,12,69
4796,20250702,5,1,2410,22,72
4797,20250712,1,3,11582,31,82
4798,20220401,6,14,5099,35,79
4799,20230718,5,13,16856,3,83
4800,20250103,6,3,19815,36,83
4801,20250829,1,15,18336,45,79
4802,20220703,5,10,10084,46,86
4803,20250512,6,8,19375,1,68
4804,20251031,6,3,2822,5,78
4805,20241113,3,2,24065,1,72
4806,20210911,1,15,14683,8,83
4807,20220517,6,9,12783,20,87
4808,20210811,1,7,14260,0,69
4809,20230106,7,5,10446,2,97
4810,20250819,6,15,6054,4,70
4811,20210214,5,10,5300,0,71
4812,20241220,6,3,11663,18,73
4813,20251126,1,6,13815,29,60
4814,20220406,6,11,17557,22,74
4815,20251202,2,6,12803,40,62
4816,20220622,5,15,24314,11,84
4817,20221011,5,10,12322,13,96
4818,20230401,6,15,3754,3,84
4819,20231020,1,6,13584,42,63
4820,20250708,3,3,15093,42,68
4821,20240918,4,4,17115,29,87
4822,20210211,4,8,15215,25,89
4823,20250317,4,5,5507,35,71
4824,20220806,5,4,16628,42,75
4825,20210409,1,3,5828,14,69
4826,20210201,1,9,21169,6,64
4827,20210917,2,14,7148,23,61
4828,20231106,4,14,24198,21,92
4829,20241104,5,2,11331,40,71
4830,20211117,2,8,19215,5,94
4831,20211120,7,5,19950,20,98
4832,20211007,4,11,15463,1,76
4833,20251011,6,6,8578,23,61
4834,20220925,2,2,24917,27,99
4835,20230625,7,3,16868,3,85
4836,20230212,7,14,15729,28,67
4837,20211112,6,10,11737,45,78
4838,20241103,1,11,14663,22,74
4839,20241009,7,8,10925,24,96
4840,20210504,2,11,23948,27,91
4841,20210326,5,8,16081,44,68
4842,20250807,4,5,12636,0,82
4843,20220505,6,14,14234,23,67
4844,20250410,7,14,3185,32,98
4845,20230606,2,7,11219,1,94
4846,20230625,2,1,7731,39,62
4847,20230728,2,11,21995,20,95
4848,20211023,5,13,14063,11,93
4849,20220820,1,7,20421,23,78
4850,20240929,5,3,19021,3,75
4851,20250803,6,10,4528,17,82
4852,20230724,5,3,6377,12,72
4853,20211202,4,9,8083,8,60
4854,20210211,4,3,3583,23,61
4855,20231013,5,5,4874,38,99
4856,20210320,3,9,21644,8,61
4857,20240211,3,9,11436,10,85
4858,20250228,2,4,11115,17,98
4859,20211109,4,11,24941,18,87
4860,20250131,3,1,18186,20,70
4861,20220926,5,11,10771,28,88
4862,20220512,3,13,9788,46,91
4863,20231102,5,9,4774,19,91
4864,20230605,1,6,17188,10,98
4865,20230101,3,7,14287,21,88
4866,20241021,6,7,13777,39,84
4867,20240914,1,8,19027,6,90
4868,20210102,3,6,9414,25,94
4869,20220414,5,4,21293,26,88
4870,20211006,4,10,20139,6,82
4871,20240918,1,13,6072,18,85
4872,20230513,2,10,8225,7,74
4873,20220525,1,3,15490,18,60
4874,20230407,6,2,9498,41,60
4875,20220506,4,15,6827,15,70
4876,20221126,4,1,10997,17,69
4877,20210412,5,8,6982,27,78
4878,20250308,5,3,22558,20,88
4879,20250314,7,13,17363,22,67
4880,20210925,3,3,22434,9,62
4881,20221105,5,13,8827,16,83
4882,20240616,2,3,15625,12,66
4883,20250128,7,15,18922,31,72
4884,20250601,4,7,5328,34,61
4885,20240814,7,5,14649,30,73
4886,20221230,7,7,18553,2,94
4887,20251011,4,5,16063,46,98
4888,20210617,4,6,24651,18,75
4889,20241116,3,14,20945,22,80
4890,20230514,5,15,23052,15,93
4891,20220731,1,5,14627,29,83
4892,20210828,3,6,21116,8,79
4893,20240310,4,15,2442,14,69
4894,20211109,2,5,20051,29,73
4895,20211001,5,3,9530,8,75
4896,20221008,5,5,23590,31,86
4897,20211204,7,15,11280,34,98
4898,20250323,4,7,17029,38,77
4899,20210819,7,11,10816,34,93
4900,20240819,2,7,21386,24,67
4901,20240229,3,10,6802,2,73
4902,20231003,6,13,13593,13,85
4903,20221228,6,8,4475,37,62
4904,20210125,2,8,14770,4,74
4905,20240322,3,6,3765,40,94
4906,20240226,5,15,21462,29,62
4907,20240623,7,8,13212,13,84
4908,20250527,6,8,3070,35,79
4909,20240105,4,9,5825,12,64
4910,20231005,2,11,18803,35,74
4911,20220802,4,14,23354,41,94
4912,20250511,2,2,11785,38,87
4913,20220623,4,15,17769,12,80
4914,20251013,3,8,8168,29,77
4915,20220705,3,13,18274,14,91
4916,20240103,7,6,4475,26,70
4917,20220320,6,14,16877,28,78
4918,20210219,3,1,2217,25,76
4919,20241116,1,1,2754,40,61
4920,20210108,6,2,17911,2,65
4921,20210130,6,13,7282,25,64
4922,20250320,4,15,24332,17,73
4923,20220414,4,4,2696,25,71
4924,20210514,1,13,17115,1,94
4925,20251221,6,4,5432,11,86
4926,20220802,2,13,11780,12,60
4927,20220329,4,10,7326,11,62
4928,20210128,3,6,17597,8,91
4929,20250810,7,1,5455,40,80
4930,20230724,3,3,19412,42,94
4931,20241207,2,1,20280,28,83
4932,20210409,7,1,3115,40,71
4933,20240820,4,14,6305,12,70
4934,20220328,2,2,20700,1,96
4935,20250726,2,5,17212,37,61
4936,20241205,7,9,21195,23,60
4937,20250603,7,9,8084,42,83
4938,20220510,5,2,22260,24,85
4939,20230326,1,11,12144,6,92
4940,20240726,2,1,3128,7,88
4941,20241126,5,3,14333,14,73
4942,20210407,3,4,18051,39,82
4943,20220211,7,4,15477,42,86
4944,20220329,3,15,6772,9,98
4945,20250324,3,3,22316,46,99
4946,20220916,7,15,13077,43,87
4947,20210627,6,1,18559,29,94
4948,20230403,5,6,9957,4,94
4949,20231027,4,4,11343,5,91
4950,20240826,1,14,2261,29,93
4951,20240408,2,10,10242,23,72
4952,20210114,4,8,21107,1,77
4953,20250217,7,15,4588,44,68
4954,20250913,7,7,20912,12,86
4955,20220821,1,14,10396,37,96
4956,20240903,2,10,3541,8,97
4957,20220503,1,7,7388,47,68
4958,20241002,4,13,18748,16,90
4959,20231202,6,6,4717,32,83
4960,20251019,3,11,17682,31,70
4961,20240211,5,6,21041,31,86
4962,20240903,5,8,20786,10,83
4963,20230305,3,11,2032,25,95
4964,20250126,7,6,19624,43,61
4965,20220627,6,1,2765,7,81
4966,20230708,4,4,12296,42,64
4967,20230306,4,3,16840,47,65
4968,20231228,7,7,19223,11,98
4969,20251007,7,11,3228,25,64
4970,20240302,1,3,22426,41,88
4971,20250823,1,2,2306,38,82
4972,20210115,1,15,4527,0,78
4973,20251007,1,7,24813,3,97
4974,20211019,7,8,24800,42,73
4975,20230814,5,2,15237,7,85
4976,20240724,6,15,12704,47,88
4977,20231204,6,3,6252,20,82
4978,20210922,5,11,6867,40,67
4979,20250904,3,7,17433,3,71
4980,20230706,3,9,5449,41,68
4981,20220809,3,1,22488,4,94
4982,20211104,6,9,5851,32,68
4983,20221115,3,13,4298,30,70
4984,20221122,3,1,21638,27,82
4985,20240306,7,4,4134,7,83
4986,20220214,3,2,12817,13,67
4987,20230111,5,2,11701,24,62
4988,20250716,4,15,22809,7,78
4989,20220717,4,3,6959,4,92
4990,20240517,1,15,2032,39,75
4991,20220524,1,15,10183,44,81
4992,20250429,3,1,3412,8,70
4993,20220526,2,8,3445,23,66
4994,20210710,2,6,12595,13,60
4995,20250920,2,1,10840,34,62
4996,20231105,7,15,13494,42,82
4997,20210304,7,2,19811,20,62
4998,20230930,2,2,5338,32,87
4999,20240807,7,9,5599,11,67
5000,20220423,7,4,10772,13,89
5001,20240926,4,13,6659,2,95
5002,20251206,3,5,5514,9,77
5003,20211008,6,8,10992,37,80
5004,20240714,6,3,8054,24,91
5005,20251226,3,15,22258,20,75
5006,20230423,3,4,2430,28,90
5007,20240406,6,1,19482,18,86
5008,20240520,3,13,18941,21,72
5009,20250626,3,4,15268,2,75
5010,20250625,1,14,2800,26,83
5011,20250322,2,8,12122,34,66
5012,20210829,1,6,20272,17,88
5013,20240305,7,2,14637,22,62
5014,20210816,6,11,6148,41,66
5015,20220728,6,12,14805,15,64
5016,20220324,1,5,18087,18,84
5017,20231125,6,3,21596,41,60
5018,20250619,3,10,23352,47,64
5019,20230909,5,2,5743,38,70
5020,20230608,2,6,20351,25,81
5021,20250623,4,10,19542,37,89
5022,20240706,4,12,11704,14,73
5023,20211206,3,9,3123,46,96
5024,20230407,5,11,22180,26,89
5025,20220721,7,10,18056,47,71
5026,20231216,6,6,20069,23,75
5027,20211022,5,15,11836,14,60
5028,20210116,5,15,16974,19,64
5029,20251231,1,6,2868,35,63
5030,20230730,4,6,7297,8,95
5031,20210808,2,11,14106,2,71
5032,20240217,3,10,15908,1,75
5033,20210822,6,15,4580,41,92
5034,20250109,7,14,11235,10,93
5035,20241019,5,4,21903,18,69
5036,20211212,1,13,5665,41,85
5037,20230116,2,9,14743,36,78
5038,20240105,1,13,8054,18,96
5039,20240221,3,9,6813,3,66
5040,20230722,5,5,22513,9,65
5041,20210914,4,9,6721,7,81
5042,20220510,7,11,6611,39,92
5043,20240329,3,1,17900,20,68
5044,20250201,3,15,13108,6,71
5045,20220822,1,4,16826,40,67
5046,20230511,7,8,21122,11,90
5047,20220620,7,6,19104,9,99
5048,20250502,2,5,7516,9,68
5049,20240802,3,15,15316,39,89
5050,20210920,7,10,13794,16,72
5051,20240516,2,15,2003,3,69
5052,20240721,5,7,18932,41,99
5053,20250921,3,7,4207,31,72
5054,20231209,7,7,13087,2,96
5055,20210127,1,8,18119,27,61
5056,20221231,3,13,12965,8,88
5057,20220109,4,6,15743,36,93
5058,20240520,3,3,18866,38,88
5059,20230829,6,15,17434,4,62
5060,20240516,1,5,22107,25,92
5061,20250208,1,14,13524,2,79
5062,20220726,7,15,21642,37,93
5063,20250207,6,7,3806,22,71
5064,20250601,3,14,18445,0,69
5065,20231025,2,3,15218,44,87
5066,20220404,5,2,23146,15,81
5067,20240709,2,13,18293,6,81
5068,20220107,7,14,8115,43,88
5069,20210826,2,12,8254,45,77
5070,20250118,4,6,21190,47,98
5071,20230528,7,4,21590,16,74
5072,20220327,5,4,20620,13,79
5073,20220405,1,14,8539,47,60
5074,20210314,2,4,15953,8,75
5075,20251102,5,8,15838,18,89
5076,20251119,5,14,23317,0,76
5077,20220428,2,14,19688,6,68
5078,20240403,2,14,23916,42,63
5079,20230719,5,13,16236,36,61
5080,20240224,1,11,12260,41,72
5081,20211111,5,15,5961,26,95
5082,20220307,3,3,21140,31,62
5083,20221218,7,11,8460,2,81
5084,20240413,7,11,17296,16,88
5085,20220222,1,11,6485,1,76
5086,20220412,7,8,5490,31,80
5087,20220220,3,9,19492,1,65
5088,20210926,6,15,7059,35,80
5089,20240220,7,15,23333,47,84
5090,20230323,7,7,23190,43,84
5091,20231126,1,15,18103,39,69
5092,20250818,3,8,18497,37,79
5093,20230514,4,13,3467,15,72
5094,20240523,3,13,15900,28,81
5095,20230524,6,1,11323,17,86
5096,20221011,5,12,19331,37,89
5097,20231014,6,1,9361,28,67
5098,20210723,2,14,7474,14,86
5099,20220504,1,5,22007,30,99
5100,20231202,5,15,2771,17,83
5101,20250207,2,4,24078,13,73
5102,20210217,4,10,3286,27,62
5103,20230330,7,14,2512,41,60
5104,20231019,4,2,18861,35,89
5105,20251020,7,5,11425,5,67
5106,20230102,7,3,19092,6,93
5107,20251103,3,6,4698,12,77
5108,20220417,7,13,23461,31,77
5109,20240530,3,2,7463,14,92
5110,20231227,2,7,6575,40,86
5111,20210422,3,5,7399,13,90
5112,20250720,2,13,10165,26,86
5113,20231125,2,10,3477,19,99
5114,20240303,6,10,18019,26,66
5115,20220326,7,14,10481,44,86
5116,20251218,2,5,20201,43,69
5117,20241023,2,3,13108,21,84
5118,20241112,6,4,6269,37,72
5119,20220124,1,7,15536,36,75
5120,20251112,4,3,20406,40,60
5121,20230911,2,4,17498,47,82
5122,20220205,5,4,18403,24,66
5123,20230912,5,4,14463,30,60
5124,20251019,7,15,22151,42,88
5125,20230812,4,6,12515,10,98
5126,20211221,6,14,15780,22,80
5127,20240802,4,4,23393,26,89
5128,20240914,3,5,19062,45,63
5129,20231024,6,9,9867,6,85
5130,20240904,4,12,16025,26,96
5131,20241222,7,7,18950,36,88
5132,20220104,3,14,13273,43,77
5133,20240202,5,12,15477,20,74
5134,20210626,6,5,16353,19,82
5135,20230412,7,14,15084,38,76
5136,20250523,3,6,21202,40,76
5137,20210804,2,9,23087,29,80
5138,20220311,1,5,11869,21,92
5139,20220303,7,15,9555,44,81
5140,20230829,7,9,21756,41,70
5141,20240910,3,8,4203,17,99
5142,20230328,2,4,24064,29,63
5143,20210901,5,15,21460,13,89
5144,20220524,5,1,19902,32,83
5145,20220814,3,14,19983,24,84
5146,20250514,3,9,4418,27,97
5147,20230807,6,6,6594,4,94
5148,20240318,1,15,7585,19,91
5149,20230721,1,6,15547,25,74
5150,20251107,6,11,12589,25,89
5151,20231114,6,5,19969,41,77
5152,20220525,6,7,3995,30,99
5153,20220503,2,7,18955,46,94
5154,20220927,7,2,23240,18,98
5155,20240606,7,3,11318,4,94
5156,20240609,1,8,6196,26,82
5157,20230626,6,15,10065,2,72
5158,20230822,1,11,19522,9,79
5159,20251204,5,14,5084,24,88
5160,20210915,6,3,18230,47,94
5161,20240718,2,11,10638,38,70
5162,20240621,4,12,12313,21,85
5163,20230524,6,10,23551,19,74
5164,20230209,7,15,24476,18,90
5165,20230428,2,3,10775,23,72
5166,20230424,4,8,8175,3,95
5167,20250311,3,1,5285,16,65
5168,20240629,1,3,7700,45,92
5169,20210612,7,13,22285,45,65
5170,20230415,6,12,11750,47,96
5171,20230913,4,5,15449,0,92
5172,20230625,5,11,17088,5,82
5173,20221117,1,15,14988,47,69
5174,20240102,1,13,17552,41,96
5175,20250606,1,8,24002,15,73
5176,20241203,5,5,7319,33,69
5177,20241204,6,9,10330,10,74
5178,20220130,7,12,8956,4,97
5179,20241117,1,10,15328,14,94
5180,20250430,7,4,23765,19,71
5181,20241002,3,7,13544,41,96
5182,20211006,4,4,4781,4,79
5183,20221214,3,3,8748,30,61
5184,20210201,1,14,24398,3,86
5185,20240531,2,15,15171,38,78
5186,20240126,5,5,3733,27,64
5187,20240317,2,9,6500,4,89
5188,20211008,7,4,14757,26,67
5189,20250403,5,15,24473,29,69
5190,20241010,2,6,9354,4,96
5191,20250918,3,3,24089,28,71
5192,20240728,6,11,9595,6,79
5193,20250914,1,15,14276,37,81
5194,20210523,4,7,6543,23,94
5195,20210507,7,11,12297,34,63
5196,20230831,1,4,21276,41,97
5197,20220501,1,11,8802,5,72
5198,20220219,5,3,7260,33,62
5199,20250323,7,9,9352,42,99
5200,20210526,1,6,2538,27,69
5201,20220305,3,8,15569,4,85
5202,20250420,3,5,17375,5,72
5203,20250101,4,13,5050,7,93
5204,20240304,3,12,23983,24,88
5205,20250119,5,1,20535,39,78
5206,20240202,6,8,8026,6,87
5207,20230605,1,9,24581,9,90
5208,20240205,1,4,19313,27,61
5209,20220309,6,15,4696,4,74
5210,20241020,4,2,8940,34,87
5211,20241123,1,6,8973,15,92
5212,20220924,4,6,8854,47,76
5213,20240122,5,4,20627,25,85
5214,20221015,3,11,19857,44,88
5215,20231215,3,7,19031,7,92
5216,20250222,3,15,2351,7,64
5217,20250717,7,12,10049,5,68
5218,20210724,3,3,2728,44,79
5219,20211217,1,11,24768,32,98
5220,20230518,3,1,22986,39,68
5221,20240511,7,7,4551,7,86
5222,20220911,1,13,11246,10,63
5223,20240415,3,6,11517,41,80
5224,20240228,4,10,22092,38,65
5225,20231007,4,4,3280,3,64
5226,20210519,6,15,14690,6,65
5227,20210303,3,2,6633,41,68
5228,20210701,3,15,6522,45,62
5229,20240421,4,11,18777,36,77
5230,20211214,3,14,3065,30,95
5231,20241011,7,2,10784,9,93
5232,20240728,5,6,19486,8,63
5233,20230819,3,13,22947,34,85
5234,20210118,1,6,7789,36,72
5235,20220527,2,9,11524,18,73
5236,20211113,5,2,7487,7,91
5237,20250526,4,7,7563,34,73
5238,20250514,4,15,6734,38,93
5239,20251229,4,15,10114,41,65
5240,20240509,3,1,6161,46,86
5241,20240305,7,2,10453,39,90
5242,20230618,3,4,23381,15,67
5243,20250518,7,1,2551,4,80
5244,20230521,4,6,2881,20,94
5245,20240117,7,14,5858,28,97
5246,20250820,1,13,2608,21,67
5247,20240501,7,8,24556,40,87
5248,20241215,5,2,20978,26,83
5249,20210916,4,12,11817,12,67
5250,20220520,6,5,11050,38,97
5251,20210611,5,2,23783,17,81
5252,20250114,4,1,5289,33,72
5253,20241030,7,12,22576,25,63
5254,20211109,7,8,8978,22,72
5255,20221211,7,4,2405,20,67
5256,20220509,1,9,16525,44,98
5257,20220724,4,6,2642,3,74
5258,20231017,5,9,5813,1,71
5259,20210315,6,8,16398,38,98
5260,20250911,3,6,13233,27,87
5261,20250525,1,3,20697,46,91
5262,20220518,4,15,4550,32,97
5263,20250503,3,11,3267,9,68
5264,20210517,6,13,18511,26,80
5265,20250312,3,5,23131,19,98
5266,20230709,7,8,12275,22,70
5267,20250920,2,1,19524,5,64
5268,20241210,5,13,14736,28,79
5269,20241122,6,14,7541,3,63
5270,20231114,4,10,19746,11,95
5271,20221001,1,3,10442,16,84
5272,20251222,7,14,7326,1,91
5273,20240422,1,6,12012,23,69
5274,20240817,3,1,16598,12,64
5275,20250104,2,12,24798,27,93
5276,20240110,4,14,19662,28,87
5277,20241007,5,10,8742,20,81
5278,20210228,1,14,8713,34,62
5279,20250709,1,9,11295,27,74
5280,20210324,4,15,20339,14,76
5281,20241208,3,15,16229,30,67
5282,20210422,4,10,5680,44,99
5283,20250205,3,14,24388,9,69
5284,20250331,7,1,24439,27,75
5285,20221202,4,1,3172,11,67
5286,20210914,4,7,6513,4,82
5287,20220316,6,15,6952,20,72
5288,20230828,2,12,24688,41,71
5289,20220521,7,8,11565,4,72
5290,20231001,6,5,14936,42,61
5291,20210203,2,13,4291,2,69
5292,20220225,7,15,23411,21,63
5293,20210813,5,13,11181,4,68
5294,20210315,3,11,7589,0,78
5295,20250211,3,9,21850,13,83
5296,20210318,1,6,5421,35,83
5297,20250715,1,4,20995,34,72
5298,20220519,7,10,6786,6,72
5299,20220714,4,11,13906,8,92
5300,20250105,6,1,18953,2,81
5301,20211007,1,11,23941,32,72
5302,20210612,5,2,7772,17,60
5303,20210408,3,4,24742,21,89
5304,20251027,7,12,8848,21,71
5305,20241209,7,12,7347,37,92
5306,20250510,7,14,6604,31,88
5307,20240129,4,10,13945,47,94
5308,20241222,6,1,13359,41,70
5309,20230529,1,15,16446,9,71
5310,20221123,3,10,17008,15,63
5311,20240820,4,6,23679,16,68
5312,20250911,3,9,20219,46,94
5313,20240319,2,4,13911,40,70
5314,20250319,2,1,20613,45,63
5315,20220617,7,14,5918,21,97
5316,20250626,6,13,22473,43,64
5317,20250209,2,10,24221,31,91
5318,20210824,2,6,6990,36,92
5319,20231221,1,9,11738,44,76
5320,20220707,3,11,6481,38,94
5321,20221230,1,6,7835,7,62
5322,20250324,1,12,16266,47,79
5323,20230426,3,11,9957,45,60
5324,20241123,6,5,4531,33,88
5325,20230401,2,12,2608,27,74
5326,20220201,5,7,18121,23,79
5327,20231005,4,7,8368,15,68
5328,20250608,7,14,24832,13,88
5329,20221007,5,13,13872,29,67
5330,20241206,5,4,13680,5,60
5331,20210204,3,2,8041,38,84
5332,20220910,2,4,22811,3,69
5333,20231013,4,4,16917,24,66
5334,20230519,3,8,18660,40,82
5335,20240903,3,1,11257,28,75
5336,20230409,5,10,24244,34,84
5337,20241006,3,10,5640,24,65
5338,20210916,4,12,2234,0,94
5339,20231109,2,12,14581,29,92
5340,20250929,4,1,5441,15,79
5341,20221027,6,6,7791,14,94
5342,20230208,4,1,14363,39,69
5343,20230619,4,13,13458,39,78
5344,20230323,5,8,12159,35,85
5345,20211221,2,3,9891,12,81
5346,20220627,3,8,9777,24,68
5347,20220114,2,10,18113,31,91
5348,20230719,5,4,18892,24,99
5349,20240813,4,7,21181,39,92
5350,20210811,4,7,23719,5,85
5351,20230510,2,1,17781,30,74
5352,20210529,4,9,11533,24,90
5353,20210503,1,10,24873,16,96
5354,20240509,4,6,18766,26,63
5355,20251121,1,15,10792,22,69
5356,20241019,2,6,18792,15,91
5357,20210208,2,4,17383,3,99
5358,20210214,4,3,12731,21,75
5359,20221104,4,3,5012,3,64
5360,20251102,1,1,13737,40,85
5361,20210123,1,12,18765,40,74
5362,20220623,7,8,8996,29,87
5363,20220127,4,3,10034,12,66
5364,20220822,6,8,4966,13,81
5365,20210619,3,8,16104,13,87
5366,20250328,4,1,3237,4,88
5367,20220109,2,1,15514,24,99
5368,20251108,5,13,8988,36,64
5369,20240621,6,8,7768,10,76
5370,20240531,4,9,20539,43,76
5371,20251212,5,5,2356,14,85
5372,20230915,7,13,21761,24,83
5373,20240321,5,3,2446,22,78
5374,20250711,4,14,10218,32,88
5375,20240622,1,12,5369,0,91
5376,20231203,1,12,7256,1,78
5377,20230722,5,12,16466,14,84
5378,20210103,3,2,16916,33,82
5379,20240626,5,10,16016,3,76
5380,20220612,5,9,5769,15,66
5381,20240128,3,4,15829,19,63
5382,20230204,6,1,11131,27,84
5383,20210309,7,5,6646,25,85
5384,20240225,6,11,7402,40,81
5385,20220711,1,2,10654,10,76
5386,20220901,3,13,11516,25,89
5387,20251109,6,1,17230,38,64
5388,20250401,2,1,5830,13,65
5389,20230602,3,12,4199,31,93
5390,20230521,3,3,2010,29,96
5391,20240607,2,2,11103,19,63
5392,20250505,5,12,21338,12,79
5393,20210605,1,6,5717,6,98
5394,20220907,2,3,6210,38,75
5395,20240411,4,8,4550,41,75
5396,20210917,1,4,12302,7,95
5397,20210108,3,9,10747,22,73
5398,20241113,7,2,13689,45,64
5399,20231206,7,7,14726,23,65
5400,20210501,7,5,2175,7,92
5401,20240919,7,11,4351,44,64
5402,20221120,5,6,18308,30,84
5403,20240614,3,11,17730,20,97
5404,20240324,2,9,21760,18,67
5405,20230428,7,2,24596,22,84
5406,20220328,2,13,21788,26,88
5407,20240304,6,12,10236,45,86
5408,20230512,4,4,12626,14,90
5409,20240418,6,4,4491,5,83
5410,20241130,3,14,22589,46,66
5411,20221109,6,14,11874,31,92
5412,20220623,5,3,14487,12,93
5413,20251003,4,1,13898,9,97
5414,20230130,1,1,18428,2,70
5415,20231014,2,10,24201,32,79
5416,20241218,2,11,24751,1,80
5417,20230411,4,14,4972,27,65
5418,20220327,2,4,21231,28,92
5419,20210602,7,13,9494,39,95
5420,20250820,2,5,6356,40,81
5421,20250315,7,1,21377,37,61
5422,20240114,7,11,21563,42,81
5423,20210831,7,8,8974,41,85
5424,20250528,2,5,12157,11,61
5425,20230908,3,5,4160,17,66
5426,20230501,7,1,14260,39,60
5427,20241112,4,2,3841,44,62
5428,20230809,6,3,19989,7,62
5429,20230616,2,3,21829,43,68
5430,20210608,4,4,19384,13,88
5431,20210507,1,10,13932,38,68
5432,20220305,3,5,11087,26,67
5433,20250511,7,14,19722,46,94
5434,20211231,2,10,23849,30,80
