Transaction_ID,Date_ID,Department_ID,Revenue,Cost,Profit
7107,20221128,2,6700,11279,-4579
7108,20210101,12,45295,19942,25353
7109,20230810,4,17371,7358,10013
7110,20210613,13,36129,7391,28738
7111,20220213,6,11253,16642,-5389
7112,20240514,5,43817,21940,21877
7113,20230101,8,7601,19643,-12042
7114,20210409,3,36323,24793,11530
7115,20240611,1,14670,19486,-4816
7116,20230423,1,34093,15643,18450
7117,20230521,3,31185,2274,28911
7118,20210422,7,8249,18433,-10184
7119,20251129,13,36553,24769,11784
7120,20250423,6,45494,25959,19535
7121,20250520,8,12292,27844,-15552
7122,20240324,9,33201,25570,7631
7123,20231019,6,31367,9898,21469
7124,20210123,11,21464,21737,-273
7125,20230112,3,23575,18335,5240
7126,20211004,11,30900,23420,7480
7127,20230617,1,41998,10662,31336
7128,20220629,3,10764,17564,-6800
7129,20240325,5,40511,24392,16119
7130,20250506,7,37918,10221,27697
7131,20231018,9,33083,6287,26796
7132,20250802,4,10913,21492,-10579
7133,20220113,13,42999,26669,16330
7134,20241229,2,36308,3570,32738
7135,20240916,14,36818,7572,29246
7136,20250918,3,41803,6218,35585
7137,20250224,4,36076,22172,13904
7138,20230821,8,6277,25425,-19148
7139,20250526,13,41616,9389,32227
7140,20250211,11,36557,28782,7775
7141,20210614,1,30892,8957,21935
7142,20250403,6,39875,20884,18991
7143,20240812,4,23465,21981,1484
7144,20250820,11,5747,7857,-2110
7145,20231101,11,37737,6278,31459
7146,20220311,15,8517,9207,-690
7147,20211118,13,7673,11832,-4159
7148,20250702,10,41652,10371,31281
7149,20250915,4,49609,11211,38398
7150,20250111,4,7520,2500,5020
7151,20251120,15,25881,12369,13512
7152,20230911,7,29670,19469,10201
7153,20210204,11,34388,22481,11907
7154,20250202,9,35852,15626,20226
7155,20230412,3,19931,2184,17747
7156,20210904,12,8190,20049,-11859
7157,20240119,13,27409,8437,18972
7158,20211105,12,24210,16192,8018
7159,20230202,15,17104,28840,-11736
7160,20231026,13,13690,8954,4736
7161,20210529,1,40149,29694,10455
7162,20240328,1,25991,8788,17203
7163,20240630,11,20671,16436,4235
7164,20210508,9,21622,16477,5145
7165,20230427,2,20394,6274,14120
7166,20240504,15,13089,17466,-4377
7167,20230710,4,22527,15326,7201
7168,20250616,5,34291,9175,25116
7169,20240604,11,15180,23677,-8497
7170,20240830,4,7677,22177,-14500
7171,20231117,15,13341,26078,-12737
7172,20221111,12,39834,29305,10529
7173,20251120,13,30028,23257,6771
7174,20211001,13,7605,10066,-2461
7175,20240730,10,36746,10104,26642
7176,20210219,4,18672,12711,5961
7177,20231124,1,49855,27385,22470
7178,20250520,8,19997,16507,3490
7179,20220221,11,17957,15213,2744
7180,20220809,15,39549,24001,15548
7181,20240802,4,47058,13078,33980
7182,20250710,8,30931,24191,6740
7183,20250324,4,32645,29383,3262
7184,20210626,15,22117,25595,-3478
7185,20221024,5,44494,16966,27528
7186,20220723,7,29244,24433,4811
7187,20221119,2,13411,21458,-8047
7188,20250924,11,33001,26851,6150
7189,20230723,11,16599,28832,-12233
7190,20221022,9,18998,8456,10542
7191,20220729,13,35730,4475,31255
7192,20230512,6,38696,21170,17526
7193,20241021,12,49556,17592,31964
7194,20211130,6,44376,10136,34240
7195,20231005,10,46109,13577,32532
7196,20211130,4,48158,27527,20631
7197,20240329,13,49533,18959,30574
7198,20230211,15,16945,11865,5080
7199,20230120,7,5559,6818,-1259
7200,20240425,8,46240,13354,32886
7201,20250529,4,24653,18085,6568
7202,20220117,9,13510,10158,3352
7203,20230328,8,8408,12419,-4011
7204,20220117,13,15445,17832,-2387
7205,20251005,6,36650,19589,17061
7206,20221004,11,23355,26328,-2973
7207,20210218,13,29206,18533,10673
7208,20230303,9,35287,19439,15848
7209,20250203,2,44364,4457,39907
7210,20241127,3,35565,11883,23682
7211,20230328,6,36667,22727,13940
7212,20230806,14,22908,21392,1516
7213,20250903,10,6029,3331,2698
7214,20250221,1,46159,4338,41821
7215,20220514,14,13882,24928,-11046
7216,20220219,15,31097,21552,9545
7217,20251214,1,49589,3079,46510
7218,20240530,1,36994,28263,8731
7219,20220425,13,10536,3769,6767
7220,20220907,2,36221,6845,29376
7221,20210914,10,40549,3685,36864
7222,20250314,1,13458,25510,-12052
7223,20250619,8,14039,11876,2163
7224,20240110,3,5683,20003,-14320
7225,20231118,14,22623,16168,6455
7226,20250418,15,12497,8646,3851
7227,20220105,6,25099,25322,-223
7228,20211105,15,10918,3765,7153
7229,20250904,6,27050,16247,10803
7230,20210806,12,23704,20345,3359
7231,20230810,2,13401,16449,-3048
7232,20241017,3,8645,29886,-21241
7233,20240110,11,6172,7171,-999
7234,20211216,8,27745,28460,-715
7235,20241008,15,26277,17567,8710
7236,20230526,2,35993,23410,12583
7237,20250127,10,13832,29284,-15452
7238,20240313,3,40302,10401,29901
7239,20240131,9,47942,13334,34608
7240,20241025,10,17823,22539,-4716
7241,20231029,15,15493,9727,5766
7242,20220823,10,46541,7959,38582
7243,20250804,12,11692,2771,8921
7244,20211206,14,35639,26907,8732
7245,20221212,13,14408,7596,6812
7246,20230621,3,39623,16121,23502
7247,20230208,14,24340,23562,778
7248,20250626,10,5989,14142,-8153
7249,20230823,7,22011,11896,10115
7250,20250617,2,48036,14070,33966
7251,20230404,3,30371,18146,12225
7252,20240308,7,13301,8144,5157
7253,20230703,4,29740,7801,21939
7254,20240421,10,16308,22506,-6198
7255,20211126,8,28840,14340,14500
7256,20210330,6,9847,28482,-18635
7257,20210611,10,23846,19363,4483
7258,20221110,6,28325,10066,18259
7259,20240122,2,48895,23404,25491
7260,20211017,14,16179,25225,-9046
7261,20220217,11,11984,2541,9443
7262,20250510,15,46236,10933,35303
7263,20251107,11,10724,15471,-4747
7264,20250113,6,32450,5270,27180
7265,20230331,9,38364,2826,35538
7266,20220319,11,21312,8207,13105
7267,20210812,8,32879,4855,28024
7268,20221003,6,10215,21391,-11176
7269,20250423,3,15889,9398,6491
7270,20251105,9,29106,3666,25440
7271,20221217,11,34750,22964,11786
7272,20220710,6,19276,27783,-8507
7273,20231004,4,36747,22579,14168
7274,20210328,13,29422,4967,24455
7275,20250110,6,38328,26155,12173
7276,20251009,5,27828,13869,13959
7277,20210627,7,12394,25476,-13082
7278,20210223,11,44536,12175,32361
7279,20240701,13,16865,11902,4963
7280,20251224,1,41131,4997,36134
7281,20230819,3,40325,4611,35714
7282,20210615,15,39840,6342,33498
7283,20241117,14,20846,6124,14722
7284,20211204,5,36835,7236,29599
7285,20240624,14,33468,14140,19328
7286,20231028,10,6853,19608,-12755
7287,20221209,13,23597,28904,-5307
7288,20210508,1,41889,15575,26314
7289,20230709,5,31827,14144,17683
7290,20210301,11,23319,13359,9960
7291,20240421,14,22420,17384,5036
7292,20211107,5,28662,29949,-1287
7293,20231127,14,28649,15410,13239
7294,20240925,1,34589,7982,26607
7295,20220211,5,42309,4763,37546
7296,20241212,15,35446,25710,9736
7297,20220208,15,18409,28648,-10239
7298,20240514,8,13955,23908,-9953
7299,20250404,13,25518,3842,21676
7300,20210120,12,14120,17908,-3788
7301,20231117,13,28224,23899,4325
7302,20220620,2,6538,6299,239
7303,20250315,3,43847,11811,32036
7304,20241107,4,34014,12636,21378
7305,20240829,12,43099,10664,32435
7306,20240726,5,48920,17851,31069
7307,20241119,14,31844,19188,12656
7308,20240923,7,20476,21641,-1165
7309,20250106,5,30935,24489,6446
7310,20240328,8,43103,19337,23766
7311,20250602,7,47223,25390,21833
7312,20250529,2,36479,13610,22869
7313,20211020,13,12631,18148,-5517
7314,20230513,4,7514,12012,-4498
7315,20250113,9,23587,6565,17022
7316,20210301,12,35918,18311,17607
7317,20210412,14,49362,11934,37428
7318,20221024,15,20154,4447,15707
7319,20210517,8,42207,28989,13218
7320,20230412,9,24612,10623,13989
7321,20220713,14,22334,8713,13621
7322,20210530,2,31259,20852,10407
7323,20250531,7,39439,17180,22259
7324,20240223,7,17671,8909,8762
7325,20240311,1,5136,5922,-786
7326,20240922,9,15536,24644,-9108
7327,20240410,8,8243,27179,-18936
7328,20241003,3,17229,6096,11133
7329,20220531,14,30522,6627,23895
7330,20210605,7,18267,18908,-641
7331,20250609,4,15651,14766,885
7332,20211119,15,12427,11609,818
7333,20220225,3,23547,24610,-1063
7334,20230928,3,30122,12121,18001
7335,20250919,8,31276,18613,12663
7336,20231120,4,34817,27421,7396
7337,20230803,8,48346,11764,36582
7338,20220701,9,49029,5990,43039
7339,20230206,7,34367,2227,32140
7340,20240608,6,10012,18570,-8558
7341,20211203,15,15528,14754,774
7342,20231108,7,19326,14024,5302
7343,20250531,14,15091,22817,-7726
7344,20220916,10,49942,21683,28259
7345,20230331,1,20263,8409,11854
7346,20240919,8,31307,23236,8071
7347,20221116,1,31314,22354,8960
7348,20220207,10,31316,12540,18776
7349,20250309,8,12682,4637,8045
7350,20241231,1,10229,20579,-10350
7351,20240325,9,44647,16885,27762
7352,20250201,12,28234,14820,13414
7353,20251104,10,42518,28806,13712
7354,20220220,12,23760,14039,9721
7355,20220706,11,15533,14717,816
7356,20251223,7,49796,12976,36820
7357,20250815,14,49213,6735,42478
7358,20250720,3,31745,14692,17053
7359,20230119,13,37295,29553,7742
7360,20250504,9,29501,24053,5448
7361,20230809,3,41837,23536,18301
7362,20240126,10,45622,11366,34256
7363,20220408,9,9167,12712,-3545
7364,20240917,12,21520,20275,1245
7365,20250617,2,27278,13649,13629
7366,20230629,8,42369,3669,38700
7367,20230122,6,17822,27417,-9595
7368,20231022,14,15430,15571,-141
7369,20220908,9,45924,13638,32286
7370,20250426,15,37186,17573,19613
7371,20240807,14,45265,27375,17890
7372,20241224,13,37802,11638,26164
7373,20250122,8,5329,5899,-570
7374,20220607,14,18192,14176,4016
7375,20211008,9,9425,12118,-2693
7376,20220609,1,34048,26218,7830
7377,20250908,3,13684,8562,5122
7378,20211010,5,40333,21639,18694
7379,20250626,6,17118,17543,-425
7380,20230422,15,46440,9918,36522
7381,20221012,4,28485,13162,15323
7382,20251028,8,25599,14116,11483
7383,20240312,9,25181,9973,15208
7384,20231224,3,22850,10169,12681
7385,20220618,14,19824,22065,-2241
7386,20240127,3,30756,13168,17588
7387,20210510,7,45111,15275,29836
7388,20240312,5,20025,6098,13927
7389,20220516,1,10970,2433,8537
7390,20211104,6,47246,22642,24604
7391,20221006,13,41958,11796,30162
7392,20250802,9,41263,23720,17543
7393,20240723,7,11118,21196,-10078
7394,20240113,5,21733,15784,5949
7395,20240907,7,7965,22407,-14442
7396,20250927,8,24626,26731,-2105
7397,20230613,11,9221,3252,5969
7398,20231114,1,35653,16049,19604
7399,20250814,2,47926,28655,19271
7400,20230512,5,11350,3188,8162
7401,20250118,13,35406,7611,27795
7402,20251111,1,26476,15820,10656
7403,20220214,14,9746,17847,-8101
7404,20240906,6,39527,11187,28340
7405,20251103,6,23226,27025,-3799
7406,20230323,7,21851,21677,174
7407,20231019,3,20700,21603,-903
7408,20220202,7,39067,15044,24023
7409,20250619,10,28153,15631,12522
7410,20240216,13,22854,26725,-3871
7411,20230706,9,32146,12094,20052
7412,20240321,6,29418,13778,15640
7413,20251209,4,40973,26752,14221
7414,20210508,2,17687,7007,10680
7415,20241028,8,37696,7461,30235
7416,20230715,13,36836,8693,28143
7417,20251121,5,12730,26260,-13530
7418,20241110,14,29318,3971,25347
7419,20241208,12,16597,5798,10799
7420,20210201,2,13554,18757,-5203
7421,20240518,9,28165,21564,6601
7422,20221209,13,43993,26656,17337
7423,20220317,7,44309,22367,21942
7424,20230106,1,48765,11943,36822
7425,20251103,3,46287,8660,37627
7426,20210306,2,39428,9904,29524
7427,20250321,9,24846,16549,8297
7428,20250129,6,19619,19064,555
7429,20230204,1,26532,4162,22370
7430,20231103,5,22576,26022,-3446
7431,20250328,7,44901,7888,37013
7432,20230817,14,14187,9866,4321
7433,20230201,7,47832,25247,22585
7434,20250709,8,28316,25412,2904
7435,20221020,13,32733,7271,25462
7436,20241012,11,13803,5675,8128
7437,20210211,14,22739,5676,17063
7438,20220131,5,39646,20380,19266
7439,20250404,12,28685,3264,25421
7440,20220701,12,23772,8274,15498
7441,20231202,15,18095,12976,5119
7442,20210514,7,43334,10679,32655
7443,20250331,5,8099,17408,-9309
7444,20251105,12,34462,17998,16464
7445,20240712,13,37112,4867,32245
7446,20251207,12,28223,29141,-918
7447,20210906,6,40110,5546,34564
7448,20220616,9,6519,17654,-11135
7449,20220828,1,35380,26123,9257
7450,20230826,14,46445,4018,42427
7451,20240508,15,12556,26058,-13502
7452,20221227,6,39450,23479,15971
7453,20230925,1,41211,18818,22393
7454,20250602,8,37383,17712,19671
7455,20230628,6,47595,9713,37882
7456,20230912,4,35362,12514,22848
7457,20250821,15,24771,26046,-1275
7458,20240520,7,36094,2437,33657
7459,20240617,12,11889,24062,-12173
7460,20250811,14,44180,8156,36024
7461,20251005,13,16895,25015,-8120
7462,20230626,11,20681,10091,10590
7463,20250208,2,31680,16950,14730
7464,20230415,6,17161,16269,892
7465,20211130,8,33127,5568,27559
7466,20220526,11,34942,26621,8321
7467,20240815,13,29172,4177,24995
7468,20240323,6,47846,6629,41217
7469,20241018,14,48435,26472,21963
7470,20221209,4,48954,16483,32471
7471,20241008,10,15526,20534,-5008
7472,20221030,9,14550,27355,-12805
7473,20231221,5,49417,9615,39802
7474,20241211,9,32592,9198,23394
7475,20240119,9,36914,7589,29325
7476,20240103,1,29552,4518,25034
7477,20241215,11,43678,3646,40032
7478,20220806,4,8822,5760,3062
7479,20250505,7,27563,5069,22494
7480,20250729,3,26101,15307,10794
7481,20210915,1,35050,27630,7420
7482,20211222,11,14166,9424,4742
7483,20210207,14,49239,15764,33475
7484,20220823,15,13560,15998,-2438
7485,20251122,1,41538,14899,26639
7486,20221123,8,21981,17283,4698
7487,20221103,7,33793,21035,12758
7488,20251124,9,33481,20684,12797
7489,20241223,12,26957,4761,22196
7490,20221201,1,13227,16762,-3535
7491,20230224,14,44619,20464,24155
7492,20240511,2,37042,29736,7306
7493,20240122,12,25413,24544,869
7494,20241006,11,11038,22089,-11051
7495,20230422,14,38575,6247,32328
7496,20251015,14,10409,24137,-13728
7497,20240904,7,16500,27595,-11095
7498,20250626,13,11937,24484,-12547
7499,20251029,6,17259,22188,-4929
7500,20211008,14,6103,19802,-13699
7501,20211226,6,7330,18102,-10772
7502,20250801,2,14552,15070,-518
7503,20250605,2,16238,2306,13932
7504,20210212,6,46116,28693,17423
7505,20250228,9,15393,14566,827
7506,20240716,4,49839,7878,41961
7507,20250801,14,16011,9439,6572
7508,20230320,12,5835,15879,-10044
7509,20231007,3,18606,4578,14028
7510,20220119,11,6950,17968,-11018
7511,20240324,7,49209,7720,41489
7512,20230912,7,13288,10290,2998
7513,20240115,1,11691,22217,-10526
7514,20210809,7,21589,21518,71
7515,20251003,3,15315,12286,3029
7516,20241226,10,26913,13493,13420
7517,20250216,11,16870,2103,14767
7518,20230722,1,11490,19151,-7661
7519,20250520,15,16478,19201,-2723
7520,20240608,12,36639,8283,28356
7521,20240116,10,37705,19089,18616
7522,20230714,4,19482,21838,-2356
7523,20211020,6,18772,29754,-10982
7524,20250310,3,49656,14227,35429
7525,20230901,4,18832,18411,421
7526,20250212,10,23961,23772,189
7527,20211123,9,6178,6615,-437
7528,20210410,12,33479,20727,12752
7529,20220620,3,20972,2192,18780
7530,20210518,11,30078,8219,21859
7531,20210429,4,20253,8906,11347
7532,20250610,11,47109,19215,27894
7533,20220627,2,40101,15284,24817
7534,20241217,2,17821,10416,7405
7535,20240123,7,10286,27127,-16841
7536,20220813,11,29397,5707,23690
7537,20231009,8,22110,2240,19870
7538,20230105,11,18519,3476,15043
7539,20250128,5,37363,6554,30809
7540,20241010,4,17262,26598,-9336
7541,20221208,14,8782,22510,-13728
7542,20230223,8,7074,23701,-16627
7543,20230709,13,23900,13190,10710
7544,20240201,7,15010,7985,7025
7545,20250826,12,27970,13463,14507
7546,20220408,1,40410,20537,19873
7547,20250530,10,8663,9045,-382
7548,20240910,10,34562,23988,10574
7549,20231013,10,10102,10369,-267
7550,20210518,3,32167,3689,28478
7551,20250213,11,31092,24355,6737
7552,20230106,11,11299,3721,7578
7553,20230515,11,13012,24455,-11443
7554,20210409,9,29870,27819,2051
7555,20220401,15,21047,29241,-8194
7556,20240916,2,40244,2054,38190
7557,20230125,5,22340,26473,-4133
7558,20230415,7,43708,22113,21595
7559,20251005,9,35156,23768,11388
7560,20231220,11,16952,14673,2279
7561,20220331,7,41618,7224,34394
7562,20251121,1,47468,23988,23480
7563,20230131,1,40305,2185,38120
7564,20210225,11,48314,24802,23512
7565,20211120,11,15915,11346,4569
7566,20250130,2,9625,26444,-16819
7567,20250720,15,27750,17430,10320
7568,20250528,10,17838,19436,-1598
7569,20250701,5,7090,15456,-8366
7570,20241111,3,39802,10015,29787
7571,20240229,13,21281,4244,17037
7572,20210722,5,27130,10014,17116
7573,20240708,6,34145,8798,25347
7574,20220925,13,16100,2475,13625
7575,20210105,2,47340,13101,34239
7576,20210912,15,36188,10793,25395
7577,20250701,6,27447,22298,5149
7578,20240319,2,46425,11596,34829
7579,20230827,1,10489,29433,-18944
7580,20240429,14,33901,27524,6377
7581,20251026,10,10602,4804,5798
7582,20251128,8,35568,20476,15092
7583,20210619,13,26787,2509,24278
7584,20230901,14,36244,15616,20628
7585,20220109,9,17580,13252,4328
7586,20241012,8,44089,15828,28261
7587,20240702,15,12298,12599,-301
7588,20250530,2,7615,17979,-10364
7589,20220325,15,17015,13483,3532
7590,20240306,2,10527,21547,-11020
7591,20240617,10,34252,24542,9710
7592,20220405,10,27700,5920,21780
7593,20240830,9,22187,13150,9037
7594,20210711,13,42952,13804,29148
7595,20240518,3,41097,17641,23456
7596,20250214,1,12258,27670,-15412
7597,20210530,7,44135,24391,19744
7598,20211118,3,28592,10521,18071
7599,20230226,13,7988,25627,-17639
7600,20250629,11,33509,15980,17529
7601,20220717,2,26262,19044,7218
7602,20241210,6,42752,17154,25598
7603,20230112,12,19326,13405,5921
7604,20220903,3,35732,12479,23253
7605,20210908,14,21041,20196,845
7606,20210123,15,39079,2023,37056
7607,20220902,13,47355,23604,23751
7608,20250116,15,40216,18692,21524
7609,20240509,12,23072,20741,2331
7610,20220504,7,24427,5380,19047
7611,20241030,14,40577,6930,33647
7612,20250107,4,9763,27937,-18174
7613,20251119,10,47870,27592,20278
7614,20230313,8,49991,20672,29319
7615,20221104,5,46898,15047,31851
7616,20251027,6,23281,25086,-1805
7617,20230528,2,9230,26087,-16857
7618,20230124,3,29488,28697,791
7619,20220326,13,43459,4746,38713
7620,20220928,3,30740,28256,2484
7621,20250823,14,28052,28158,-106
7622,20231023,9,43589,13753,29836
7623,20230917,10,20147,16846,3301
7624,20211025,15,5895,16055,-10160
7625,20221001,7,11765,23010,-11245
7626,20220902,1,22588,24129,-1541
7627,20220303,1,10032,29834,-19802
7628,20230803,2,40021,21391,18630
7629,20241025,7,13191,6345,6846
7630,20250603,2,37033,26418,10615
7631,20210421,8,24756,25504,-748
7632,20221123,13,27075,12166,14909
7633,20210331,5,18044,22099,-4055
7634,20210509,12,27219,7480,19739
7635,20220709,10,39995,23767,16228
7636,20220122,7,17471,26583,-9112
7637,20230110,14,10509,3948,6561
7638,20210821,5,10129,6905,3224
7639,20250701,14,17920,29520,-11600
7640,20250329,6,34096,13132,20964
7641,20220318,12,12806,15482,-2676
7642,20240314,2,28802,19201,9601
7643,20230922,10,11001,27537,-16536
7644,20240929,8,23527,14758,8769
7645,20230703,8,41033,20347,20686
7646,20250507,5,37003,8753,28250
7647,20240828,9,38987,15094,23893
7648,20250803,11,13498,28585,-15087
7649,20220305,10,7259,23226,-15967
7650,20221029,10,48134,29878,18256
7651,20241229,9,27634,25483,2151
7652,20230912,9,46614,3038,43576
7653,20240815,6,27416,14122,13294
7654,20210401,11,17905,24938,-7033
7655,20240913,14,26235,28509,-2274
7656,20240513,11,35642,18884,16758
7657,20230619,1,7433,2898,4535
7658,20240530,1,6067,26279,-20212
7659,20241125,15,19337,8305,11032
7660,20241010,8,8013,8779,-766
7661,20231215,9,17307,23678,-6371
7662,20251004,10,6330,16572,-10242
7663,20240911,9,35799,29654,6145
7664,20220318,1,39078,9447,29631
7665,20240905,7,30194,9018,21176
7666,20220130,9,7294,24285,-16991
7667,20230404,15,33820,19363,14457
7668,20210912,8,40193,15983,24210
7669,20220516,3,49546,27468,22078
