Record_ID,Employee_ID,Date_ID,Attrition_Flag,Performance_Score,Training_Hours
3517,241,20251109,0,3,18
3518,103,20251105,0,1,33
3519,53,20230620,0,5,33
3520,79,20210927,0,2,27
3521,347,20230914,0,2,33
3522,27,20210525,0,3,3
3523,10,20240421,0,1,14
3524,280,20210116,0,4,7
3525,21,20210909,0,2,17
3526,439,20241231,0,1,35
3527,160,20251208,0,1,38
3528,398,20210501,0,5,32
3529,24,20240204,0,1,32
3530,316,20230829,0,1,5
3531,393,20221229,0,4,27
3532,150,20230703,0,1,30
3533,321,20231113,0,3,12
3534,281,20240828,0,1,21
3535,338,20210402,0,3,16
3536,128,20240922,0,2,6
3537,478,20220116,0,5,31
3538,109,20241123,0,1,24
3539,494,20210808,0,2,29
3540,132,20220826,0,5,8
3541,145,20210609,0,4,5
3542,123,20240420,0,5,36
3543,103,20241019,0,3,36
3544,116,20220805,0,5,11
3545,436,20250509,0,3,3
3546,256,20240709,0,1,0
3547,97,20221121,0,1,19
3548,197,20230712,1,1,13
3549,246,20251013,0,1,4
3550,279,20231209,0,4,3
3551,241,20220513,1,4,38
3552,361,20220627,0,2,21
3553,29,20241013,0,2,38
3554,282,20230508,0,4,34
3555,381,20230413,0,3,31
3556,423,20241109,0,1,25
3557,6,20240522,1,4,33
3558,192,20221104,0,4,36
3559,155,20211018,0,4,10
3560,487,20230819,0,5,15
3561,247,20210302,0,1,5
3562,491,20220412,0,5,9
3563,230,20230711,0,3,10
3564,298,20240923,0,1,36
3565,59,20251001,0,4,6
3566,417,20230404,0,2,37
3567,360,20220726,0,1,0
3568,80,20241211,0,4,5
3569,266,20220216,1,1,34
3570,235,20250517,0,3,19
3571,219,20250413,0,4,1
3572,367,20240617,0,5,17
3573,173,20220603,0,4,26
3574,90,20250827,0,4,33
3575,165,20210719,0,1,12
3576,405,20210308,0,2,2
3577,497,20230820,1,1,17
3578,222,20241013,0,1,3
3579,57,20220131,0,3,14
3580,366,20221006,0,3,6
3581,4,20211013,0,5,8
3582,485,20250119,0,3,23
3583,317,20250217,0,4,29
3584,126,20220605,0,4,27
3585,320,20230411,0,2,0
3586,169,20240916,0,2,26
3587,145,20230408,0,4,28
3588,181,20240816,0,5,13
3589,442,20220115,0,5,3
3590,360,20240515,0,1,4
3591,127,20220818,0,1,3
3592,112,20230617,0,4,2
3593,478,20250627,0,3,36
3594,227,20231107,0,1,19
3595,110,20240803,0,5,11
3596,405,20221229,0,3,34
3597,187,20230617,0,2,7
3598,305,20250323,0,3,29
3599,166,20210127,0,1,11
3600,397,20240824,1,2,1
3601,391,20241015,0,1,16
3602,175,20231024,0,2,25
3603,422,20220612,0,1,28
3604,359,20230329,0,1,21
3605,118,20220102,1,1,27
3606,4,20240119,0,4,17
3607,139,20220624,0,3,32
3608,372,20250702,0,3,31
3609,303,20210824,0,2,21
3610,15,20230209,0,5,28
3611,215,20221024,0,2,20
3612,467,20210715,0,5,10
3613,270,20251206,0,5,19
3614,484,20230617,1,2,32
3615,2,20230626,0,1,10
3616,20,20221013,0,2,27
3617,269,20210903,0,3,31
3618,299,20221001,1,2,37
3619,268,20240511,0,3,28
3620,283,20250812,0,4,18
3621,269,20230918,0,1,34
3622,30,20210808,0,3,21
3623,1,20220502,1,3,29
3624,323,20251119,0,5,28
3625,55,20210709,0,2,18
3626,309,20230803,0,1,24
3627,408,20220908,0,3,16
3628,177,20231106,0,5,0
3629,138,20240702,0,2,23
3630,466,20251216,0,5,19
3631,157,20210121,0,1,12
3632,324,20250128,0,3,7
3633,212,20250901,0,4,1
3634,374,20230302,0,3,25
3635,298,20251128,0,1,16
3636,171,20211115,0,3,6
3637,228,20210801,0,3,20
3638,197,20240409,0,1,2
3639,288,20231015,0,4,15
3640,53,20220707,0,4,25
3641,449,20210730,0,3,14
3642,346,20210206,0,5,38
3643,374,20210411,1,4,39
3644,137,20230118,0,4,34
3645,483,20230603,0,1,27
3646,306,20230625,0,5,28
3647,344,20210819,0,5,2
3648,38,20241019,0,3,13
3649,381,20250830,0,2,26
3650,78,20230111,0,3,13
3651,296,20241025,0,4,24
3652,168,20210321,0,1,5
3653,191,20220508,0,4,25
3654,486,20221114,0,2,21
3655,333,20240627,0,4,35
3656,284,20210122,0,2,32
3657,135,20230301,0,3,37
3658,149,20240419,0,4,37
3659,116,20251030,0,1,11
3660,218,20230617,0,4,0
3661,202,20240903,0,4,1
3662,445,20251011,0,5,18
3663,467,20241024,0,3,31
3664,294,20240623,1,2,25
3665,90,20240517,1,5,31
3666,8,20240831,0,2,35
3667,237,20231214,0,3,25
3668,216,20241016,0,1,20
3669,58,20240321,0,3,16
3670,224,20250131,0,2,36
3671,231,20230205,0,4,10
3672,313,20210807,0,4,20
3673,107,20220612,0,2,6
3674,204,20250411,0,5,5
3675,288,20220224,1,4,34
3676,133,20230724,0,5,22
3677,379,20211021,0,2,13
3678,81,20250627,0,1,3
3679,49,20230924,0,3,16
3680,407,20221224,0,5,32
3681,478,20241223,0,2,11
3682,273,20221228,0,4,21
3683,25,20220701,0,1,25
3684,290,20231208,0,1,28
3685,386,20250531,0,5,2
3686,258,20211230,1,2,12
3687,175,20241105,0,3,11
3688,264,20210610,0,4,2
3689,391,20230905,0,3,6
3690,241,20251015,0,1,6
3691,372,20251127,0,4,3
3692,207,20240320,1,1,28
3693,118,20230818,0,3,13
3694,153,20250307,0,5,38
3695,418,20210603,0,3,36
3696,100,20230923,0,4,33
3697,285,20220327,0,5,19
3698,149,20250815,0,5,31
3699,321,20210606,1,2,30
3700,424,20230321,0,3,17
3701,95,20240213,0,3,18
3702,94,20250131,1,4,36
3703,281,20220623,0,3,17
3704,430,20240321,0,3,0
3705,61,20220519,0,2,16
3706,295,20241030,0,1,11
3707,217,20250621,1,1,9
3708,481,20210215,0,5,36
3709,89,20230101,0,5,31
3710,16,20250220,0,3,20
3711,290,20210317,1,5,3
3712,108,20230830,0,5,8
3713,124,20251227,0,2,35
3714,371,20250226,1,1,29
3715,29,20250313,0,4,4
3716,183,20250611,0,4,7
3717,175,20221108,0,2,15
3718,50,20210414,0,5,25
3719,331,20240422,0,5,34
3720,482,20251219,0,4,4
3721,70,20221005,0,1,30
3722,434,20211203,0,4,16
3723,463,20251121,0,3,25
3724,288,20250918,0,4,19
3725,77,20250919,0,4,34
3726,91,20250503,0,4,13
3727,424,20250527,0,5,6
3728,203,20210308,0,5,28
3729,183,20220329,1,1,31
3730,482,20220330,0,2,4
3731,66,20220521,0,1,23
3732,10,20251031,1,3,37
3733,283,20210309,0,2,12
3734,487,20240210,0,5,7
3735,27,20221128,1,4,19
3736,266,20220726,0,3,18
3737,268,20250831,1,5,35
3738,465,20231222,0,1,4
3739,15,20241214,0,1,22
3740,200,20220705,0,2,39
3741,430,20251210,0,1,9
3742,334,20211111,0,5,23
3743,271,20220620,0,1,28
3744,431,20210601,0,1,23
3745,59,20210611,0,1,30
3746,244,20220430,0,1,5
3747,102,20210830,0,5,10
3748,382,20240308,0,1,33
3749,252,20250918,0,4,16
3750,276,20250510,0,1,23
3751,372,20251021,0,4,38
3752,387,20240918,1,1,6
3753,477,20240718,0,2,30
3754,21,20250814,0,3,32
3755,450,20210101,0,1,18
3756,500,20220510,0,1,27
3757,44,20230914,0,3,7
3758,313,20250611,0,4,4
3759,273,20211111,0,5,36
3760,160,20250218,0,4,19
3761,237,20241017,0,3,5
3762,370,20230618,0,4,16
3763,33,20250123,0,3,15
3764,36,20210323,0,4,19
3765,194,20220322,0,3,29
3766,217,20250923,0,1,37
3767,329,20221222,0,3,6
3768,446,20240919,0,4,32
3769,445,20211229,0,3,10
3770,195,20211025,0,4,29
3771,35,20230524,0,2,28
3772,354,20220910,0,1,16
3773,450,20240717,0,1,35
3774,52,20230225,0,2,22
3775,264,20230917,0,3,33
3776,20,20231104,0,4,25
3777,204,20240126,0,5,14
3778,137,20231117,1,5,33
3779,280,20220828,0,5,15
3780,455,20210213,0,1,9
3781,400,20221102,0,5,18
3782,443,20230705,0,3,4
3783,70,20240313,0,4,37
3784,317,20250626,0,2,30
3785,43,20210901,0,2,31
3786,82,20240802,0,1,22
3787,77,20221121,1,4,18
3788,346,20210806,0,2,10
3789,466,20240101,0,2,36
3790,451,20230926,0,5,3
3791,263,20230303,0,4,12
3792,128,20251130,1,2,18
3793,18,20210106,0,1,26
3794,364,20211126,1,4,18
3795,408,20230107,0,5,20
3796,356,20220331,1,2,30
3797,46,20241005,0,5,19
3798,439,20250129,0,4,39
3799,163,20230116,0,4,24
3800,217,20211226,0,2,34
3801,345,20250301,0,4,24
3802,201,20230918,0,1,31
3803,295,20240607,0,3,4
3804,73,20230703,0,1,7
3805,301,20210731,1,3,19
3806,412,20220121,0,4,8
3807,455,20220321,0,4,38
3808,163,20220728,0,1,5
3809,175,20240430,0,2,28
3810,252,20210307,0,2,13
3811,171,20230614,0,5,14
3812,123,20250820,0,1,10
3813,315,20241216,0,3,10
3814,166,20250804,0,1,5
3815,481,20241214,0,5,22
3816,471,20250422,0,4,26
3817,451,20251130,1,4,28
3818,441,20240214,0,5,3
3819,444,20220520,0,2,27
3820,105,20250408,0,1,0
3821,364,20230806,0,1,9
3822,4,20240921,0,3,16
3823,461,20210203,0,3,19
3824,433,20240203,0,3,29
3825,431,20250227,0,1,17
3826,500,20230925,0,1,1
3827,339,20250615,0,4,9
3828,150,20240408,0,4,12
3829,222,20230516,0,3,4
3830,387,20220203,1,5,28
3831,428,20220519,0,3,28
3832,230,20250526,0,1,4
3833,140,20250103,0,4,39
3834,176,20250911,0,4,26
3835,435,20230708,1,5,6
3836,74,20240220,0,1,37
3837,266,20220110,0,4,2
3838,228,20250118,0,3,17
3839,14,20250821,0,2,35
3840,423,20250927,1,2,5
3841,133,20210326,0,2,39
3842,31,20240922,0,2,21
3843,366,20211103,0,5,17
3844,286,20220513,0,5,2
3845,456,20250919,0,5,13
3846,34,20230226,0,4,37
3847,29,20231027,0,3,23
3848,170,20210618,0,3,0
3849,29,20210522,0,2,0
3850,58,20220209,0,1,27
3851,119,20220104,0,1,1
3852,192,20211012,0,2,18
3853,19,20230123,0,5,17
3854,137,20230327,0,4,19
3855,485,20221117,0,3,32
3856,112,20220523,0,4,15
3857,123,20211001,0,2,17
3858,385,20230608,0,4,22
3859,111,20220926,0,5,23
3860,491,20230502,0,1,18
3861,431,20240820,0,5,0
3862,194,20220624,0,3,20
3863,106,20220208,0,5,24
3864,301,20210104,0,5,17
3865,386,20241217,0,3,35
3866,239,20220410,0,2,20
3867,453,20240515,0,5,17
3868,161,20230621,0,2,38
3869,266,20210328,0,1,16
3870,381,20231227,0,4,10
3871,91,20210713,0,2,7
3872,302,20221008,0,5,12
3873,432,20210611,0,5,34
3874,231,20250711,0,3,18
3875,166,20250603,1,1,22
3876,355,20230430,0,2,36
3877,200,20251205,0,2,39
3878,356,20251018,1,5,9
3879,474,20250911,0,1,37
3880,468,20241104,0,1,23
3881,436,20250206,0,5,5
3882,346,20251103,1,4,16
3883,222,20240630,0,5,8
3884,306,20210513,0,4,28
3885,3,20210519,1,5,10
3886,78,20241023,0,5,31
3887,329,20210113,0,4,32
3888,35,20221018,0,1,8
3889,143,20250816,0,5,12
3890,144,20230315,0,4,27
3891,29,20240727,0,5,7
3892,184,20230405,0,2,30
3893,250,20241204,0,2,12
3894,363,20231120,0,2,15
3895,288,20210908,0,4,39
3896,425,20210506,0,1,13
3897,78,20210314,0,4,12
3898,368,20251110,0,2,14
3899,421,20241226,0,5,18
3900,495,20230323,0,1,37
3901,192,20221224,0,1,1
3902,254,20250922,0,4,10
3903,419,20231127,0,4,9
3904,56,20220507,0,2,22
3905,195,20220830,0,2,11
3906,10,20210812,0,2,33
3907,134,20250522,0,4,13
3908,204,20251122,0,1,26
3909,1,20210404,1,1,36
3910,128,20220728,0,4,38
3911,98,20241030,0,2,36
3912,67,20230307,0,2,3
3913,219,20230904,0,5,36
3914,188,20210130,0,3,10
3915,47,20250624,0,3,4
3916,403,20210119,0,5,16
3917,358,20251208,1,4,18
3918,499,20250807,0,1,12
3919,238,20251122,0,3,34
3920,323,20220915,0,1,24
3921,205,20230507,0,2,3
3922,332,20230602,0,3,1
3923,81,20250917,0,5,28
3924,284,20251020,1,3,35
3925,59,20251111,0,1,38
3926,2,20250428,1,1,17
3927,118,20220201,0,1,25
3928,177,20220304,0,3,39
3929,486,20231123,0,2,15
3930,300,20231004,0,2,14
3931,404,20230402,0,1,32
3932,439,20250415,0,1,22
3933,305,20210716,0,5,34
3934,114,20251220,0,1,6
3935,115,20240229,0,5,14
3936,259,20250828,0,1,11
3937,362,20250730,0,1,14
3938,110,20251031,0,4,37
3939,186,20251016,0,5,13
3940,107,20241206,0,2,24
3941,271,20220221,0,2,13
3942,430,20241205,0,2,9
3943,469,20221217,0,3,28
3944,288,20250626,0,2,15
3945,228,20221230,0,4,25
3946,28,20240510,0,3,11
3947,295,20210612,0,4,15
3948,370,20241017,0,1,21
3949,243,20250304,1,1,2
3950,40,20210418,0,5,3
3951,259,20220219,1,1,0
3952,252,20230728,1,1,35
3953,71,20211021,0,3,38
3954,424,20210526,0,5,4
3955,129,20231029,1,1,38
3956,238,20210830,1,2,26
3957,308,20221002,0,2,17
3958,109,20250429,1,4,18
3959,483,20210601,0,2,13
3960,433,20210323,1,4,31
3961,193,20250615,1,4,7
3962,492,20210127,0,2,6
3963,413,20230124,0,5,19
3964,486,20240117,0,4,0
3965,97,20240409,0,4,5
3966,490,20210929,1,2,37
3967,53,20220509,0,3,0
3968,381,20250721,0,1,18
3969,138,20230528,0,3,38
3970,126,20221013,0,4,38
3971,398,20220325,0,2,34
3972,68,20221023,0,5,13
3973,359,20220831,0,2,6
3974,204,20231122,1,5,25
3975,451,20240807,0,4,5
3976,213,20240202,0,3,21
3977,338,20240731,0,4,6
3978,94,20221118,0,4,3
3979,40,20230428,0,3,7
3980,367,20230330,0,5,22
3981,320,20240202,0,5,29
3982,217,20220218,0,2,37
3983,493,20210821,0,4,22
3984,275,20230528,0,4,16
3985,383,20210327,0,2,3
3986,477,20230610,0,3,25
3987,29,20220603,0,4,4
3988,285,20240701,0,5,29
3989,6,20210806,1,5,12
3990,362,20210714,0,5,11
3991,192,20221209,0,1,20
3992,36,20240422,0,5,24
3993,170,20220826,0,4,36
3994,416,20230612,0,1,36
3995,387,20251017,0,1,3
3996,164,20220809,1,4,28
3997,116,20250819,0,3,39
3998,147,20210303,0,1,10
3999,90,20220528,0,2,2
4000,78,20210823,0,2,2
4001,53,20251018,0,4,26
4002,160,20250417,0,2,39
4003,30,20230319,0,1,27
4004,114,20210218,0,2,16
4005,178,20240106,0,1,20
4006,150,20241019,1,5,11
4007,113,20240410,0,3,10
4008,291,20250122,0,5,39
4009,394,20220427,0,4,25
4010,106,20220725,0,5,14
4011,453,20210203,0,4,7
4012,381,20230414,1,4,4
4013,9,20240222,0,2,11
4014,471,20230501,0,2,26
4015,15,20211011,0,3,14
4016,310,20240117,0,3,14
4017,73,20221120,0,1,13
4018,437,20241214,0,5,4
4019,13,20220830,0,3,22
4020,230,20250902,0,1,39
4021,209,20250426,0,4,37
4022,230,20220516,0,5,5
4023,402,20210912,0,4,2
4024,163,20250930,0,5,3
4025,226,20230307,0,2,10
4026,17,20250922,0,2,35
4027,368,20240226,0,5,39
4028,499,20210514,0,2,7
4029,156,20240430,0,5,38
4030,326,20250119,0,5,25
4031,200,20231024,0,2,18
4032,112,20230304,1,5,22
4033,264,20220912,0,3,16
4034,328,20230123,0,1,9
4035,31,20250416,0,5,21
4036,44,20231228,0,4,16
4037,337,20210703,0,5,39
4038,85,20230521,0,4,25
4039,469,20250213,0,3,26
4040,212,20230204,0,5,39
4041,380,20210125,0,4,18
4042,225,20250702,1,3,5
4043,377,20220918,0,4,37
4044,422,20240130,0,1,22
4045,184,20221117,1,2,10
4046,329,20240409,1,4,36
4047,255,20220608,0,3,11
4048,375,20231127,0,3,32
4049,469,20230419,0,2,36
4050,349,20230126,0,1,1
4051,183,20220826,0,5,35
4052,495,20220912,1,5,27
4053,455,20221125,0,3,37
4054,278,20231231,0,1,1
4055,355,20230210,1,3,13
4056,494,20230830,1,2,35
4057,339,20240301,0,2,19
4058,131,20220808,0,4,37
4059,294,20240805,0,3,32
4060,471,20250213,1,3,7
4061,499,20241129,0,2,6
4062,331,20231026,1,2,16
4063,216,20220110,0,3,21
4064,419,20211027,0,4,22
4065,48,20220228,0,1,2
4066,276,20211121,0,5,31
4067,55,20250114,1,5,33
4068,325,20211231,0,5,33
4069,159,20250623,0,3,14
4070,235,20210120,0,3,19
4071,371,20210710,0,1,30
4072,134,20210210,0,2,11
4073,359,20250114,0,4,35
4074,243,20231001,0,1,23
4075,291,20220226,0,3,11
4076,116,20230113,0,5,31
4077,302,20230522,0,2,24
4078,454,20221019,0,2,35
4079,387,20250725,0,5,18
4080,208,20250301,0,1,31
4081,470,20211127,0,2,20
4082,200,20251220,0,3,5
4083,350,20250216,1,1,28
4084,499,20230516,0,3,26
4085,211,20210627,0,2,27
4086,39,20250507,0,5,0
4087,6,20240603,0,1,26
4088,18,20210215,0,5,6
4089,448,20251127,0,4,11
4090,378,20230806,0,2,2
4091,292,20240220,1,3,2
4092,144,20210111,0,4,7
4093,334,20230708,0,4,19
4094,304,20210116,0,3,12
4095,53,20240927,1,5,20
4096,210,20230405,0,4,3
4097,499,20210929,0,2,13
4098,209,20230903,0,4,32
4099,222,20240414,0,3,11
4100,164,20220817,0,1,22
4101,306,20221013,0,1,9
4102,24,20230312,0,5,37
4103,128,20250211,0,5,26
4104,428,20230709,0,5,17
4105,233,20220620,0,3,13
4106,65,20210101,0,4,8
4107,72,20240123,0,3,19
4108,487,20231201,0,1,9
4109,320,20240128,0,1,30
4110,274,20220523,0,5,36
4111,412,20211114,1,5,1
4112,469,20220424,0,3,10
4113,454,20240519,0,4,12
4114,406,20250527,0,3,7
4115,397,20210901,0,5,19
4116,301,20210711,0,2,13
4117,102,20240307,0,2,20
4118,13,20220125,0,1,29
4119,42,20230530,0,1,6
4120,315,20220209,0,5,1
4121,44,20221106,0,4,9
4122,106,20240124,0,5,1
4123,111,20241123,0,2,19
4124,189,20250419,0,3,10
4125,116,20230103,1,1,13
4126,164,20211222,0,1,37
4127,459,20230206,0,3,25
4128,89,20250110,0,3,15
4129,383,20240517,1,3,26
4130,406,20250304,0,2,20
4131,264,20251012,0,4,29
4132,492,20251119,0,5,35
4133,83,20230526,0,5,34
4134,265,20210301,1,1,7
4135,381,20220620,0,1,38
4136,472,20230807,0,2,1
4137,184,20230228,0,4,10
4138,21,20231115,0,1,20
4139,207,20250803,0,4,3
4140,133,20210315,0,3,29
4141,399,20250629,0,5,17
4142,496,20211108,0,2,2
4143,104,20220918,0,3,9
4144,132,20231202,0,2,11
4145,452,20251209,0,2,30
4146,172,20210305,0,4,39
4147,145,20230302,0,2,20
4148,435,20220227,0,5,11
4149,66,20210111,0,5,0
4150,390,20241208,0,4,18
4151,439,20211020,0,2,14
4152,96,20210627,0,3,38
4153,288,20220814,0,3,21
4154,446,20221217,0,4,17
4155,383,20230830,0,3,5
4156,197,20250203,0,3,33
4157,31,20210807,0,2,19
4158,144,20210826,0,3,3
4159,386,20251129,1,3,37
4160,283,20231115,0,4,35
4161,37,20251014,0,3,6
4162,306,20251205,0,5,39
4163,273,20221117,0,4,18
4164,231,20241102,0,1,14
4165,101,20240723,0,4,37
4166,5,20211011,0,2,38
4167,128,20220105,0,4,39
4168,275,20220508,0,5,26
4169,316,20210915,0,4,12
4170,44,20250423,0,1,11
4171,228,20250122,0,1,31
4172,219,20250707,0,3,25
4173,398,20251014,0,3,17
4174,49,20240502,0,4,8
4175,374,20220704,0,2,32
4176,11,20241218,0,1,31
4177,107,20241105,0,3,22
4178,13,20210105,0,3,10
4179,338,20211224,0,1,2
4180,319,20231229,1,5,23
4181,148,20240406,1,2,21
4182,469,20250525,0,4,31
4183,431,20250822,0,5,15
4184,490,20241019,0,2,21
4185,302,20210208,0,3,12
4186,409,20211204,0,1,2
4187,231,20240625,0,4,1
4188,38,20250407,0,2,32
4189,480,20221203,0,4,36
4190,460,20231124,0,1,32
4191,112,20240123,0,5,0
4192,299,20250324,0,3,24
4193,254,20220617,0,1,2
4194,276,20220125,0,4,18
4195,265,20220729,1,5,24
4196,33,20230831,0,2,11
4197,458,20241203,0,4,30
4198,207,20250928,0,1,12
4199,397,20210204,0,3,28
4200,437,20230620,0,2,10
4201,229,20211118,0,5,6
4202,209,20210718,0,3,12
4203,440,20241211,0,5,23
4204,270,20210418,0,5,24
4205,390,20240120,0,1,10
4206,58,20230721,0,4,34
4207,13,20230921,0,5,33
4208,425,20211208,0,1,30
4209,312,20231003,0,2,24
4210,396,20251225,0,2,32
4211,258,20210520,0,2,18
4212,210,20210530,0,2,24
4213,470,20250217,0,4,20
4214,363,20220113,1,3,25
4215,388,20250907,0,4,1
4216,390,20220705,0,5,11
4217,86,20210907,0,2,23
4218,482,20210326,0,4,29
4219,67,20231110,0,2,25
4220,452,20211031,0,3,27
4221,351,20220728,0,4,2
4222,428,20230626,0,4,19
4223,337,20251126,0,5,27
4224,316,20250921,0,3,23
4225,270,20231120,0,4,28
4226,339,20250407,0,2,7
4227,379,20230301,0,2,14
4228,294,20240822,0,5,14
4229,214,20231204,0,4,39
4230,383,20220315,0,3,33
4231,463,20230126,0,5,0
4232,179,20210312,0,4,7
4233,33,20230329,0,5,2
4234,149,20240322,0,2,8
4235,93,20240227,0,4,25
4236,411,20210831,0,5,12
4237,363,20250324,0,2,35
4238,196,20250618,0,1,0
4239,312,20251215,0,5,25
4240,36,20221119,0,4,22
4241,477,20250312,0,4,19
4242,170,20250526,0,4,25
4243,492,20220506,0,3,10
4244,298,20250127,1,1,36
4245,58,20230527,0,2,8
4246,276,20230121,0,5,14
4247,90,20210411,0,2,29
4248,231,20220906,1,2,27
4249,345,20240616,0,5,14
4250,205,20240313,0,4,29
4251,221,20241124,0,1,2
4252,262,20231206,0,1,27
4253,33,20240925,0,5,28
4254,406,20231109,0,5,22
4255,211,20241118,0,2,23
4256,371,20220421,0,4,13
4257,124,20240924,0,3,32
4258,216,20221215,0,4,33
4259,261,20230519,0,4,31
4260,487,20220410,0,2,11
4261,128,20240913,0,3,17
4262,223,20250227,0,1,14
4263,298,20210502,0,3,12
4264,160,20210824,0,5,33
4265,65,20210521,0,5,23
4266,78,20230128,0,5,28
4267,447,20251017,0,5,2
4268,404,20240218,0,2,6
4269,17,20230612,0,1,3
4270,180,20220610,0,5,32
4271,457,20240708,1,5,26
4272,372,20250723,0,1,9
4273,23,20210615,0,5,24
4274,76,20220710,0,1,10
4275,108,20210919,0,2,18
4276,342,20230907,0,2,1
4277,78,20231130,0,3,7
4278,386,20230720,0,3,27
4279,297,20241029,0,3,7
4280,365,20230512,0,3,5
4281,472,20231203,0,2,7
4282,131,20240111,0,1,25
4283,152,20250606,0,5,10
4284,198,20230409,0,3,28
4285,374,20250303,1,4,28
4286,232,20231223,0,1,31
4287,51,20230420,0,5,4
4288,125,20250610,1,4,29
4289,325,20210429,0,4,10
4290,129,20210526,1,4,23
4291,372,20211024,1,5,8
4292,10,20221210,0,2,29
4293,382,20240927,1,3,34
4294,484,20250218,0,3,32
4295,209,20240602,1,3,38
4296,418,20221204,0,1,11
4297,1,20240923,0,4,7
4298,359,20250907,1,3,27
4299,52,20220713,0,3,11
4300,175,20230110,0,5,13
4301,386,20220713,1,2,39
4302,1,20230307,0,2,17
4303,459,20210906,0,2,30
4304,58,20250506,0,3,32
4305,314,20240215,0,1,26
4306,155,20210826,0,4,12
4307,152,20250902,0,5,39
4308,77,20220205,0,3,4
4309,13,20240330,0,3,18
4310,85,20230710,0,1,14
4311,486,20221007,0,4,1
4312,172,20230921,0,2,21
4313,203,20240520,1,1,10
4314,468,20251130,0,5,23
4315,3,20210320,0,2,2
4316,379,20210120,0,5,21
4317,33,20231006,0,3,30
4318,122,20210517,0,4,0
4319,436,20250510,0,3,33
4320,124,20210624,0,3,20
4321,163,20210622,0,4,33
4322,384,20230506,0,2,24
4323,491,20230312,0,3,14
4324,136,20210425,0,5,14
4325,286,20210827,0,5,38
4326,287,20250104,0,1,1
4327,90,20230925,0,2,20
4328,482,20230812,0,2,24
4329,288,20250406,0,1,14
4330,482,20210320,0,3,39
4331,20,20211021,0,2,33
4332,403,20221210,0,3,36
4333,336,20241012,0,3,29
4334,254,20250705,0,3,14
4335,37,20240605,1,3,23
4336,381,20241120,0,3,15
4337,489,20241231,1,1,3
4338,2,20240120,0,5,14
4339,30,20230710,0,3,9
4340,399,20230222,0,1,24
4341,242,20240118,0,5,19
4342,92,20250422,0,4,5
4343,35,20250601,0,4,18
4344,327,20250916,0,3,20
4345,405,20210308,1,5,2
4346,154,20250602,0,5,3
4347,411,20250602,0,4,17
4348,46,20231023,0,5,26
4349,202,20231019,0,1,30
4350,222,20221004,0,5,33
4351,307,20230216,0,3,39
4352,414,20251027,0,4,4
4353,344,20220717,0,4,21
4354,61,20230809,0,1,2
4355,230,20241017,0,3,36
4356,318,20220127,1,2,38
4357,273,20230913,0,3,11
4358,415,20230606,0,1,3
4359,423,20210322,0,5,10
4360,205,20230219,0,3,5
4361,276,20250227,0,5,11
4362,477,20220701,0,1,12
4363,22,20250704,0,1,10
4364,440,20231227,0,1,13
4365,430,20211120,0,4,7
4366,259,20250902,0,3,29
4367,436,20230205,0,2,29
4368,197,20250704,0,5,36
4369,395,20211103,0,3,23
4370,379,20240206,0,5,35
4371,124,20250223,0,4,0
4372,152,20240727,0,1,26
4373,65,20230220,0,5,23
4374,119,20241208,0,3,36
4375,7,20240329,0,3,8
4376,199,20250929,0,1,16
4377,49,20220710,1,5,8
4378,288,20231019,0,5,9
4379,287,20210601,0,5,29
4380,378,20241117,0,2,14
4381,311,20240326,0,4,15
4382,453,20250826,0,2,2
4383,418,20230528,0,2,18
4384,344,20251214,0,2,31
4385,161,20210629,0,4,13
4386,376,20221110,0,3,2
4387,285,20220417,0,3,9
4388,29,20210428,0,3,28
4389,114,20220608,0,2,18
4390,338,20211121,0,5,38
4391,97,20250718,0,5,9
4392,93,20240121,0,1,30
4393,426,20240128,0,1,23
4394,61,20230121,0,3,32
4395,58,20230609,0,4,27
4396,139,20230208,0,2,19
4397,45,20240219,1,1,9
4398,168,20210326,0,4,8
4399,73,20231119,0,4,4
4400,474,20251127,0,1,16
4401,24,20230518,0,1,29
4402,4,20210101,0,4,10
4403,156,20251220,0,1,32
4404,469,20211017,0,3,32
4405,320,20230906,0,5,21
4406,454,20211106,0,4,5
4407,338,20230411,1,1,13
4408,23,20210121,0,1,28
4409,399,20211121,0,3,0
4410,154,20211225,0,1,13
4411,292,20230827,0,3,2
4412,166,20231218,0,2,12
4413,19,20230414,1,1,14
4414,381,20231115,0,5,21
4415,314,20210905,0,2,29
4416,311,20230709,0,2,34
4417,332,20240614,0,4,9
4418,174,20210525,0,3,27
4419,302,20241215,0,5,39
4420,467,20251209,0,3,12
4421,364,20250727,0,2,3
4422,184,20230320,0,5,8
