Campaign_ID,Date_ID,Channel,Spend,Impressions,Clicks,Conversions
2690,20240104,Social,12386,393304,14469,2003
2691,20231225,Social,18927,341646,10322,1953
2692,20220830,Digital,49625,292164,5517,407
2693,20231215,Social,16982,16930,16479,2930
2694,20240614,Digital,9207,396068,2389,472
2695,20241220,Events,41344,166665,16014,2565
2696,20240402,TV,14450,383784,11015,1597
2697,20211224,Social,32597,397408,19294,1670
2698,20251121,TV,14957,49163,19497,1056
2699,20210524,Events,39585,96973,18790,2329
2700,20210131,TV,30507,155185,2222,234
2701,20221021,Events,12230,248780,19070,1666
2702,20221008,Digital,41138,319189,16904,2162
2703,20220411,Social,44544,493646,2511,497
2704,20220102,Social,36751,488955,10772,1977
2705,20211023,Digital,14288,367869,7131,771
2706,20230224,Digital,47053,17809,12025,1450
2707,20220912,TV,28542,157316,9443,565
2708,20250827,Events,26491,32795,14555,1577
2709,20241125,Social,20659,496069,7545,1465
2710,20230924,Social,7879,440041,4111,570
2711,20220725,Social,11820,141980,10171,882
2712,20221211,Digital,8987,189932,7721,393
2713,20220523,Events,31997,488259,16299,1882
2714,20210906,Digital,8482,69325,1582,233
2715,20240719,TV,36146,188676,3384,427
2716,20220314,Social,19658,247969,7971,435
2717,20240712,Social,18944,325090,17890,1367
2718,20230707,TV,36708,466751,18601,1778
2719,20240702,Social,42917,341589,3615,245
2720,20220819,Events,24951,156956,8577,1535
2721,20240813,Social,35787,472422,19357,3632
2722,20230711,Events,11709,215143,9241,1528
2723,20211225,Digital,40603,482214,8233,433
2724,20230528,Digital,25483,193783,8307,1006
2725,20220316,Digital,43997,204079,9879,1503
2726,20240224,Events,9964,380620,1629,171
2727,20220318,Events,28661,441129,11422,1504
2728,20221227,Social,38992,398754,1094,55
2729,20251031,Events,11352,356593,3826,263
2730,20231223,Social,24953,308062,13896,1424
2731,20211201,Social,12919,152362,5499,391
2732,20220808,Events,10957,390140,8533,720
2733,20250830,Social,48941,18286,12474,1640
2734,20220103,Social,48244,231515,14239,2078
2735,20241031,Digital,47463,474771,2931,196
2736,20250624,Digital,38998,15923,10831,1823
2737,20221017,Digital,26509,469780,6742,1256
2738,20240512,Events,10456,382446,16857,2182
2739,20241111,Events,46360,98048,19790,2859
2740,20231124,Events,44109,367451,8552,1501
2741,20210830,Social,5106,17115,1200,239
2742,20210315,Social,18454,391332,4230,321
2743,20240303,TV,37014,40459,13194,1160
2744,20230903,TV,42113,359245,4941,845
2745,20240522,Events,11632,24448,13831,2457
2746,20211220,Social,17143,465712,8359,578
2747,20210315,Events,7656,274306,18470,2749
2748,20220628,Events,6382,273715,15184,2310
2749,20250414,Events,28765,13529,2104,246
2750,20210603,Events,40529,230991,18792,1920
2751,20250123,Events,29245,43181,4460,328
2752,20230829,Digital,30797,269264,5850,801
2753,20250106,Events,34764,412787,9711,1524
2754,20230325,Digital,25555,99332,2862,292
2755,20210314,Social,6457,95532,13914,2230
2756,20230511,Events,28187,54168,3660,468
2757,20250227,Social,38000,188325,14907,2782
2758,20211016,Social,29636,12263,18394,3377
2759,20230612,TV,39049,290329,8046,1461
2760,20240710,Social,11439,346544,13894,1718
2761,20240417,Events,9737,120049,9337,1851
2762,20211113,Events,49128,377903,18836,2729
2763,20240101,Digital,14573,388797,2329,257
2764,20250428,Social,42214,107067,12713,1326
2765,20231004,TV,17552,309384,17624,2077
2766,20230101,TV,8198,374298,12018,1203
2767,20230623,Events,31670,365725,6456,539
2768,20250420,TV,31346,416200,12802,2035
2769,20220607,Social,44275,373898,15447,1922
2770,20240201,TV,13632,214447,16031,1602
2771,20210922,TV,39160,329637,8980,1681
2772,20211112,Events,46415,430108,18762,3327
2773,20240809,Digital,8329,490944,14462,1706
2774,20230720,Digital,42644,328871,5528,1077
2775,20230927,Digital,17408,123914,4683,714
2776,20230908,Digital,45840,492315,8877,1600
2777,20251018,Events,27672,240766,6515,564
2778,20240108,Digital,43971,29151,6641,647
2779,20230204,Events,5094,56620,7988,1174
2780,20250911,Digital,40204,232702,15700,1020
2781,20240723,TV,7387,323087,13516,1360
2782,20221126,Digital,20009,60968,2498,434
2783,20210520,Events,46109,455073,9831,1459
2784,20210609,Social,28576,419920,12156,2292
2785,20240720,TV,35082,390614,10489,1882
2786,20210904,Events,21210,303610,3243,205
2787,20230912,TV,44179,279510,12330,1291
2788,20231009,Events,18479,221392,19154,2225
2789,20241108,Digital,28971,240469,13884,2115
2790,20210216,Digital,12751,229709,5848,860
2791,20231208,Digital,10879,83119,10457,1886
2792,20230101,TV,29302,381032,18010,1647
2793,20211020,Digital,28341,281998,3104,600
2794,20230813,TV,32805,247377,16117,2583
2795,20221104,Events,46169,297373,3904,229
2796,20230519,TV,34383,158855,2687,378
2797,20211229,TV,41242,67535,4158,410
2798,20221213,TV,29646,244970,15898,2736
2799,20211207,Social,10757,154281,7298,693
2800,20240210,Events,33439,343880,3443,661
2801,20230725,Social,21140,425536,12134,1362
2802,20250902,Social,5263,12465,5440,956
2803,20241221,Social,21539,218844,18531,1332
2804,20220402,Digital,25335,149536,9775,1662
2805,20210917,Digital,8433,46359,5232,404
2806,20230608,Digital,24445,121672,6170,526
2807,20240929,Digital,44039,183793,13380,1146
2808,20231231,TV,18597,21260,8484,1597
2809,20221012,Events,33476,147888,7021,530
2810,20230131,Social,47834,262365,14954,1989
2811,20230920,Events,23753,196403,8729,1526
2812,20240108,Events,49061,394835,4350,448
2813,20250310,Events,49204,459657,18568,1643
2814,20210908,Digital,23629,155262,9754,1846
2815,20250323,Social,42997,101143,6556,1178
2816,20230419,TV,15967,50260,15341,2160
2817,20240227,Social,36097,174339,8691,1260
2818,20250519,Events,36588,482264,17171,1125
2819,20220819,Digital,29976,264621,10934,601
2820,20210903,TV,17274,356913,7576,831
2821,20210527,Social,16941,476127,10627,1518
2822,20251217,Digital,33108,161548,7205,1002
2823,20220108,Digital,44016,205655,5712,932
2824,20250509,Events,15772,183026,10512,908
2825,20211207,Digital,30492,466514,14277,836
2826,20211128,Social,20580,490379,7690,932
2827,20220727,TV,34586,168264,14457,2280
2828,20230216,TV,25737,208545,12358,2325
2829,20220706,Events,24607,236285,1891,179
2830,20211204,Events,44721,157457,3586,511
2831,20210301,Social,28263,108843,16150,1372
2832,20241026,TV,41449,435043,6377,803
2833,20220126,Social,7205,349190,18325,1874
2834,20211019,TV,45732,421155,8041,878
2835,20220218,TV,40122,225767,13909,1830
2836,20210308,Events,7631,15034,11800,1268
2837,20231127,Digital,25253,178534,5669,1076
2838,20210329,Social,15146,315022,12175,1705
2839,20210520,Digital,46190,53771,13499,2512
2840,20211006,TV,27707,347366,17912,2368
2841,20240904,Digital,16291,346754,4475,512
2842,20220305,Digital,39893,302404,19201,1677
2843,20240824,Digital,38643,64493,11541,1517
2844,20250714,Digital,47926,434974,18537,1848
2845,20220630,Social,14026,465812,18845,2253
2846,20210111,Events,27171,195416,18124,3113
2847,20240320,Events,38067,322986,3139,251
2848,20250325,Social,31624,389880,1732,256
2849,20230403,Digital,49429,44280,18275,3593
2850,20240830,Digital,16831,486916,9968,747
2851,20210823,Digital,26209,359112,19912,1336
2852,20250405,Events,34990,423835,18969,1065
2853,20240619,Social,49222,299763,2727,443
2854,20240716,TV,42064,17419,3880,683
2855,20250528,Events,30744,188684,7163,1188
2856,20250123,Events,35760,224910,6386,484
2857,20240919,Social,47539,444578,10430,1823
2858,20251227,TV,41888,202106,18787,1867
2859,20211223,TV,37073,257474,18299,1828
2860,20220918,Social,45381,129623,4091,331
2861,20220118,Events,23798,496127,7183,748
2862,20211023,Digital,24951,192867,19119,2723
2863,20230324,Events,33321,34308,10435,1018
2864,20240621,Digital,47189,462601,3390,554
2865,20220316,TV,46310,335825,16428,1956
2866,20220404,Social,46064,390485,18604,3637
2867,20241020,TV,23938,330566,13456,1430
2868,20250910,Events,20964,291132,13183,1282
2869,20220822,TV,8146,23297,6165,414
2870,20240924,Digital,49970,33348,8248,1166
2871,20220628,TV,14175,182488,7069,770
2872,20230508,TV,7773,418633,7393,649
2873,20220615,Social,27090,336941,12262,811
2874,20210709,Social,31256,166839,19878,2978
2875,20230418,TV,36627,376221,10489,1527
2876,20250617,Digital,19716,155979,18572,3270
2877,20241205,Digital,28748,187470,19983,2374
2878,20250227,Social,26002,227068,18376,2035
2879,20220724,Social,41003,188163,13440,891
2880,20210329,Social,49139,37928,11693,2328
2881,20241109,TV,23133,320235,1755,257
2882,20240709,Events,9236,278792,6764,815
2883,20211025,TV,14594,392977,8441,654
2884,20240810,Digital,14076,259322,13929,1022
2885,20250210,TV,21606,487167,1298,244
2886,20220509,TV,25110,204960,6438,1140
2887,20240509,Digital,10996,255796,15065,2066
2888,20220724,TV,45461,480664,4086,636
2889,20240812,Events,42997,164996,4771,321
2890,20210615,Digital,10398,230570,9749,694
2891,20240411,Digital,38212,305640,4524,721
2892,20220622,Social,31591,204341,7460,753
2893,20221010,TV,25148,22803,18074,3135
2894,20210220,Events,17743,391602,4470,481
2895,20230416,Digital,26334,253336,17599,1437
2896,20251130,Digital,9790,335024,1291,69
2897,20251125,TV,23111,217725,17753,1969
2898,20210223,Digital,21871,186598,5204,273
2899,20240721,Events,11892,17691,13453,2535
2900,20251123,Social,12061,22559,15002,2571
2901,20230622,TV,22464,315942,3136,253
2902,20240214,Events,27861,221510,3834,674
2903,20250115,Digital,30990,499210,17577,1750
2904,20210709,TV,35644,170962,12747,1623
2905,20221221,Digital,18209,148460,3875,476
2906,20230207,Events,45889,336916,16347,2802
2907,20221103,TV,46507,130975,17412,2222
2908,20251201,Social,5889,364213,8646,1610
2909,20240714,Social,9987,292465,3417,190
2910,20231230,Digital,34968,280257,10512,674
2911,20220523,Social,45507,336778,17566,2287
2912,20240311,Social,49555,107156,2373,189
2913,20241006,Events,32895,159161,7424,1284
2914,20210406,Events,41381,417706,13448,917
2915,20220626,TV,40193,212466,2515,382
2916,20211105,Digital,40097,227486,12390,1069
2917,20220207,Social,22383,22938,8472,548
2918,20250111,Social,43881,74464,12939,1095
2919,20240402,Events,33335,35912,4467,291
2920,20221121,Events,26173,279785,15573,2876
2921,20250212,Social,37306,387986,3128,513
2922,20250919,Social,43875,215780,8311,1270
2923,20230821,Events,14001,52416,16663,2370
2924,20220307,TV,29993,398683,15539,1925
2925,20220218,Events,27086,449731,15621,1581
2926,20231105,Digital,16267,159548,2746,428
2927,20240820,TV,10693,236357,8869,794
2928,20210331,Social,44053,484730,11439,633
2929,20210209,Social,17142,97515,18811,2349
2930,20221224,TV,17836,291719,12896,2035
2931,20220727,TV,43647,173097,4175,685
2932,20240809,TV,6341,93881,19797,2745
2933,20250327,Events,18915,400307,17340,1524
2934,20221206,TV,23669,456523,16806,1429
2935,20230722,Social,13898,145283,14109,2295
2936,20210714,Events,27978,128535,13936,812
2937,20250518,Digital,5192,176198,19944,1712
2938,20240811,Digital,29789,227378,11490,1326
2939,20250422,Digital,29197,277087,11504,1197
2940,20210726,TV,12676,34533,11313,1677
2941,20220716,TV,15505,204830,16618,1229
2942,20230613,TV,20261,438446,10906,804
2943,20241122,TV,35363,370426,15048,2325
2944,20251204,TV,28844,436586,19897,3522
2945,20230629,TV,7784,215314,12157,2389
2946,20240724,TV,44910,217774,12131,805
2947,20230213,TV,5857,58531,5569,688
2948,20210316,TV,48776,404390,5088,320
2949,20220922,Events,9988,301204,12514,1845
2950,20240731,Digital,47337,85623,3057,592
2951,20250215,Social,23732,288501,14497,2583
2952,20240502,Digital,32325,106546,14760,2100
2953,20230117,Social,8743,80518,11964,1281
2954,20240517,TV,34179,461793,18841,1831
2955,20221208,Events,7065,350106,8571,817
2956,20211130,Digital,24456,235475,12062,670
2957,20240614,TV,35109,411826,7234,642
2958,20241008,Digital,23682,75821,19893,2627
2959,20210411,Events,23191,472437,18624,2163
2960,20220122,Social,16922,397185,19057,1396
2961,20220621,TV,36203,120820,13354,2309
2962,20240422,Events,38339,314516,4931,826
2963,20230318,Digital,14106,95171,15729,1249
2964,20251102,TV,26861,471227,7890,1189
2965,20250522,Events,11404,488956,8254,1548
2966,20221017,Social,32969,74145,18277,3575
2967,20230426,TV,44566,359437,15392,2773
2968,20220117,Digital,7889,167268,5734,825
2969,20241108,TV,29946,239401,6076,1013
2970,20210524,Digital,41992,493126,13469,1255
2971,20230206,Events,22382,75624,16393,2087
2972,20240910,Events,26219,86066,14539,2733
2973,20211105,Digital,38229,118395,14820,795
2974,20220827,TV,44275,394383,1781,95
2975,20250803,TV,49570,384797,12208,1893
2976,20221209,TV,42683,197377,7845,970
2977,20240414,Events,24007,342340,15536,1506
2978,20250215,Events,41350,65868,2859,480
2979,20231104,Social,5608,336569,17391,2662
2980,20241129,Events,40332,111225,19130,1987
2981,20230125,TV,48017,34398,5755,1029
2982,20240724,Digital,11072,47650,3594,486
2983,20240206,TV,6894,307293,4157,771
2984,20250223,TV,25452,354759,10877,842
2985,20250413,Events,5757,278129,14345,2320
2986,20220730,TV,22941,318034,1249,125
2987,20221002,Social,44146,385389,1863,270
2988,20231027,Social,9282,142703,11852,2167
2989,20220117,TV,26875,257944,8681,1298
2990,20251215,Events,6108,46593,1360,83
2991,20251130,Events,32028,475273,5328,654
2992,20221202,TV,32009,144308,4573,514
2993,20231124,TV,10258,482208,2226,302
2994,20230927,TV,14156,260282,16744,2303
2995,20220922,Digital,38397,449053,9658,1590
2996,20240722,Social,45629,124344,13446,1341
2997,20240710,Social,17151,233737,16203,881
2998,20231019,Digital,14505,279607,4859,368
2999,20220717,Social,33710,478749,11226,855
3000,20231018,Digital,10622,184805,2510,499
3001,20240708,Digital,44521,334024,14526,832
3002,20220612,TV,32344,470401,4924,761
3003,20250403,Digital,44256,22602,12345,1352
3004,20220921,Digital,49732,489656,16312,2570
3005,20211217,Digital,31247,51159,2265,394
3006,20220706,Social,27597,304601,12431,2481
3007,20230705,TV,8541,351753,3783,684
3008,20240323,Social,13206,223985,1021,158
3009,20250325,TV,42590,349492,4047,517
3010,20210221,Events,49910,156896,19941,1762
3011,20250116,Events,5572,261052,7787,1202
3012,20210215,Social,27972,201043,13585,2259
3013,20210924,TV,45717,237243,7269,772
3014,20220804,TV,5525,366440,17353,2001
3015,20240320,Digital,6408,427823,6689,850
3016,20230524,Digital,48260,226415,19582,2365
3017,20220401,Digital,37376,251554,7508,1223
3018,20210526,Events,11791,175780,11101,1761
3019,20231005,Social,26620,151339,15541,2351
3020,20230401,Events,7591,259868,3389,191
3021,20240902,Digital,26635,310003,17551,1843
3022,20231023,Digital,8394,23775,7857,852
3023,20250917,Events,44075,223966,17418,2032
3024,20230912,Events,15918,249054,9338,875
3025,20231130,TV,20208,161260,17820,3174
3026,20211216,Social,12446,293113,13470,1032
3027,20250821,Social,31946,48186,8675,813
3028,20220521,Social,31144,257077,12086,818
3029,20221023,Digital,47037,137892,10642,1152
3030,20221103,Events,27696,162840,9010,631
3031,20220704,TV,11166,330417,14704,1143
3032,20240820,Social,38156,344506,11427,2121
3033,20211107,Social,23204,399076,8554,1355
3034,20230110,TV,45352,417518,11942,1913
3035,20220909,TV,22475,79656,9669,1030
3036,20250729,Events,11788,216489,13952,760
3037,20230811,Social,42089,84698,4614,342
3038,20230802,TV,10937,105487,2785,199
3039,20240804,Events,17154,310112,12942,1050
3040,20240208,TV,19582,482407,14964,2481
3041,20250224,Digital,9462,45041,8044,1401
3042,20230226,TV,48948,71350,1505,97
3043,20231005,TV,34210,371011,4121,459
3044,20250418,Social,40056,443926,17039,1743
3045,20250620,Digital,19490,319583,10020,917
3046,20211029,Digital,23056,73286,12943,1728
3047,20250327,Digital,39472,41163,3118,274
3048,20210620,Digital,29575,418043,10966,628
3049,20220619,Digital,18158,478030,5220,359
3050,20210530,Digital,23525,130280,14262,2401
3051,20240105,Events,34881,437645,19984,1363
3052,20230326,Social,33140,138894,17887,1529
3053,20230331,Events,24653,423779,18658,3504
3054,20210108,TV,16075,234564,13926,2257
3055,20210210,TV,18775,55115,11297,859
3056,20221115,Digital,25224,419689,3609,407
3057,20230331,Digital,20916,219866,13536,2705
3058,20211125,TV,40882,492512,1461,103
3059,20230620,Events,32653,236251,11659,1499
3060,20250225,Digital,42869,427014,12670,1282
3061,20250504,TV,48860,224880,9676,1008
3062,20241208,Digital,35284,383869,9079,1181
3063,20210708,Social,43321,75124,11885,2169
3064,20240224,Events,45428,35444,6478,965
3065,20220712,Social,33821,16906,15270,2883
3066,20230807,TV,33871,197870,1490,222
3067,20211214,TV,14090,371284,17091,2505
3068,20210124,Events,31069,147347,14773,2776
3069,20230807,Social,32611,231340,1269,239
3070,20230225,Events,36357,420114,9585,675
3071,20220606,TV,44280,31416,17209,988
3072,20220624,Digital,14402,247319,14711,2004
3073,20250917,Events,24581,220605,15805,1285
3074,20230311,TV,40005,297785,13810,1051
3075,20211203,Social,20233,403114,12475,777
3076,20240408,Events,40955,79491,10816,1938
3077,20250306,Events,47531,74455,8686,1334
3078,20220226,Events,22157,259703,11606,1079
3079,20230417,Digital,14529,134246,18779,1752
3080,20210708,TV,8079,205707,1687,197
3081,20231116,Social,11476,394129,4216,640
3082,20210925,TV,36264,251492,8582,1161
3083,20231015,TV,8781,236694,9461,1591
3084,20221220,Social,13675,80734,2520,176
3085,20221102,Social,38361,81231,17632,2186
3086,20220505,Digital,36202,146775,10617,1809
3087,20231030,Digital,35815,215173,5382,624
3088,20230112,Digital,32271,182139,12729,1712
3089,20210722,Events,32231,224537,19719,3761
3090,20250415,TV,37794,272879,19781,1812
3091,20230707,Social,40184,207583,11285,1456
3092,20251013,TV,42587,92039,4644,653
3093,20250731,Social,32418,310309,3027,463
3094,20230927,TV,39373,237834,14057,825
3095,20250102,TV,41854,469760,6377,358
3096,20210404,Social,16443,382825,1508,287
3097,20211103,Digital,29546,160721,13519,1780
3098,20250326,Digital,21631,383201,1115,90
