Shipment_ID,Date_ID,Region_ID,Delivery_Time,Delay_Flag,Shipment_Cost
4425,20250812,6,9,0,14998
4426,20230120,3,3,0,4110
4427,20230622,2,7,0,2575
4428,20240812,2,5,0,3654
4429,20211203,7,7,0,15569
4430,20230609,1,13,0,8947
4431,20250207,6,4,0,4965
4432,20230322,3,1,0,920
4433,20230804,5,13,1,1876
4434,20250320,7,11,0,12963
4435,20230107,2,9,0,18957
4436,20240913,5,3,0,6623
4437,20250311,4,5,0,13939
4438,20230607,3,4,0,19422
4439,20230116,6,5,1,9109
4440,20210412,4,14,0,2545
4441,20210413,2,12,0,17897
4442,20251126,6,14,0,10187
4443,20240825,5,3,1,14125
4444,20230223,5,5,1,14461
4445,20210408,5,2,1,6431
4446,20220116,4,10,0,9395
4447,20210728,2,13,1,10403
4448,20220812,6,5,0,18861
4449,20240526,2,7,0,4487
4450,20230221,7,4,0,10371
4451,20240903,1,5,0,3824
4452,20220902,6,6,0,12247
4453,20220919,4,11,0,10624
4454,20251112,4,13,0,2282
4455,20220215,7,9,1,2585
4456,20220615,3,12,0,13595
4457,20230613,7,4,0,6791
4458,20210920,4,12,1,11202
4459,20220223,6,12,0,19639
4460,20231115,2,13,0,2700
4461,20240815,1,2,0,16142
4462,20241027,6,12,0,6291
4463,20250803,1,13,0,10871
4464,20241224,1,14,0,17610
4465,20210530,5,13,0,13235
4466,20240205,4,12,0,16350
4467,20250227,7,2,0,5122
4468,20230812,3,3,0,7101
4469,20210510,2,11,0,14463
4470,20251103,3,3,0,4311
4471,20251130,6,2,0,10028
4472,20220724,3,11,0,9816
4473,20230304,5,2,0,6966
4474,20250212,7,3,0,16274
4475,20220422,2,12,0,1861
4476,20230424,4,11,0,14664
4477,20220330,2,1,0,661
4478,20230818,1,11,0,17116
4479,20220515,4,7,0,11200
4480,20231031,1,3,1,1653
4481,20230717,7,14,1,19476
4482,20240531,6,7,0,3248
4483,20250815,1,3,0,14138
4484,20231124,3,7,0,19931
4485,20230514,1,6,1,18463
4486,20241004,3,1,1,18901
4487,20220105,2,11,0,5489
4488,20221128,7,5,0,9836
4489,20251112,3,3,0,7876
4490,20240823,7,13,0,14614
4491,20250821,4,9,0,11451
4492,20240131,1,2,1,12517
4493,20210321,2,8,0,10475
4494,20210102,3,1,0,7111
4495,20230925,7,8,0,11619
4496,20210102,6,12,0,6029
4497,20250101,4,4,0,10152
4498,20241104,4,3,0,8045
4499,20220630,7,4,0,16498
4500,20240919,5,2,0,11236
4501,20251024,3,8,0,9792
4502,20210320,3,3,0,6021
4503,20210713,1,14,0,17894
4504,20250215,5,11,0,7128
4505,20220727,3,4,0,6194
4506,20221125,7,9,0,17491
4507,20210531,3,8,0,15568
4508,20211011,3,9,0,2022
4509,20250228,1,4,0,16645
4510,20221029,2,4,1,17086
4511,20250116,5,6,0,788
4512,20250424,1,1,0,1584
4513,20221127,3,8,1,10084
4514,20220319,3,14,0,13093
4515,20251001,7,2,0,13031
4516,20250728,5,9,0,12382
4517,20240703,6,4,0,14356
4518,20211030,3,2,1,15161
4519,20240411,2,8,1,15593
4520,20211217,4,4,1,15251
4521,20250110,6,4,1,9399
4522,20220712,2,4,0,2500
4523,20240317,3,3,1,13072
4524,20250815,2,7,1,8079
4525,20240313,1,1,0,7368
4526,20240310,2,5,0,6241
4527,20231223,7,1,0,16092
4528,20250224,4,7,0,15126
4529,20231014,4,4,0,19549
4530,20220811,6,7,0,3018
4531,20221202,4,5,0,13423
4532,20230329,7,14,0,9109
4533,20240118,4,4,0,10748
4534,20210726,2,2,0,2907
4535,20220820,5,1,0,1890
4536,20230918,5,10,0,7422
4537,20211029,3,2,0,19847
4538,20240416,7,13,0,17343
4539,20250401,2,6,0,15565
4540,20230722,5,1,1,5765
4541,20250610,1,4,0,6113
4542,20220910,4,11,0,11187
4543,20220311,6,7,0,15646
4544,20250213,5,2,0,5367
4545,20250307,3,11,0,7805
4546,20220515,5,5,0,16565
4547,20210925,6,1,0,13570
4548,20220608,7,4,0,14441
4549,20240725,5,12,1,12137
4550,20250808,1,11,0,8162
4551,20230817,1,13,0,10626
4552,20230218,3,14,0,1898
4553,20210414,1,11,0,16360
4554,20210112,7,10,1,9535
4555,20221227,1,13,0,5255
4556,20210703,1,3,0,9402
4557,20240130,1,5,0,13822
4558,20220606,7,3,0,10514
4559,20220326,4,4,1,9167
4560,20220117,2,3,0,7592
4561,20240607,2,9,0,10582
4562,20210818,6,4,0,6366
4563,20231113,5,7,0,8929
4564,20250219,6,10,0,3208
4565,20221024,7,14,0,10420
4566,20250324,3,3,0,13286
4567,20230607,1,12,0,12126
4568,20220815,4,7,1,1889
4569,20231105,6,11,0,7373
4570,20230418,6,7,0,18834
4571,20220927,5,9,1,17060
4572,20241214,5,3,1,754
4573,20240406,3,7,1,3040
4574,20251112,2,3,0,5506
4575,20251204,2,4,0,11100
4576,20210824,3,14,0,11815
4577,20250630,6,5,0,17721
4578,20220630,5,2,0,5751
4579,20230415,1,9,0,12439
4580,20220707,5,10,1,13790
4581,20250620,3,6,0,13556
4582,20210621,5,3,1,9842
4583,20210205,4,3,0,19034
4584,20220927,2,13,0,1324
4585,20211025,1,1,0,15489
4586,20241230,7,4,0,6904
4587,20210823,7,4,0,19821
4588,20221108,5,8,0,3647
4589,20250512,7,8,0,1911
4590,20241017,6,1,1,17285
4591,20231208,2,6,0,10524
4592,20220612,2,8,0,11981
4593,20220401,7,9,0,19032
4594,20230508,7,11,1,4468
4595,20230118,3,4,0,12570
4596,20210529,1,10,1,10458
4597,20240130,5,4,0,11322
4598,20250616,1,11,0,6861
4599,20250505,2,8,1,1886
4600,20240517,3,13,0,18634
4601,20230706,7,4,0,7900
4602,20221029,5,12,0,4729
4603,20251020,2,12,1,16991
4604,20230103,2,6,1,15090
4605,20220527,6,8,0,18157
4606,20220614,6,8,1,3938
4607,20230719,7,1,0,2323
4608,20230103,5,9,0,9318
4609,20230901,6,1,0,18202
4610,20250419,5,13,1,17052
4611,20250212,7,1,1,4859
4612,20211014,6,4,0,15229
4613,20250830,2,2,1,4786
4614,20240711,7,3,0,10465
4615,20220706,3,2,1,2344
4616,20250919,3,8,0,19375
4617,20210327,4,13,1,6306
4618,20250618,5,10,0,2821
4619,20210729,6,3,0,741
4620,20240218,3,5,1,16344
4621,20220925,3,3,1,6628
4622,20240519,7,2,1,5476
4623,20220516,5,11,0,18432
4624,20210410,5,12,0,18828
4625,20241127,4,3,1,10627
4626,20211109,3,8,0,9301
4627,20250227,5,7,0,1841
4628,20210926,5,14,0,5321
4629,20210313,4,3,0,14796
4630,20250711,6,14,0,15179
4631,20250527,4,6,0,2039
4632,20250326,6,5,0,9581
4633,20210406,5,9,1,8617
4634,20230614,7,10,0,6676
4635,20210108,2,11,0,2775
4636,20220510,2,2,0,1404
4637,20240515,5,13,0,4359
4638,20240425,7,10,0,18245
4639,20250613,4,7,1,2671
4640,20250429,1,10,0,16301
4641,20241230,4,5,0,10990
4642,20240726,3,6,0,1807
4643,20250712,2,12,1,18627
4644,20220908,3,3,0,15825
4645,20240722,4,13,1,15253
4646,20250826,4,11,0,18049
4647,20220616,2,9,0,17417
4648,20230113,7,5,0,671
4649,20241026,2,2,0,10830
4650,20250128,7,13,1,10069
4651,20250412,4,3,0,13173
4652,20220208,7,11,0,14088
4653,20250807,6,13,1,17158
4654,20210123,2,3,0,16300
4655,20220707,6,11,0,5285
4656,20231220,7,9,0,1186
4657,20250411,6,14,0,9349
4658,20220905,1,13,0,8295
4659,20250616,5,14,0,15718
4660,20211008,2,3,0,4586
4661,20250303,3,6,0,9487
4662,20241013,3,2,0,1969
4663,20250108,2,7,1,17975
4664,20251002,4,8,0,16091
4665,20240819,4,12,0,18341
4666,20210204,3,12,0,6214
4667,20241228,6,5,0,6694
4668,20220831,3,7,0,18715
4669,20220708,6,5,0,19440
4670,20240320,1,14,0,15934
4671,20210116,7,11,0,2681
4672,20231003,5,4,1,6995
4673,20210606,2,1,0,7228
4674,20230809,7,5,0,4317
4675,20210109,4,13,0,6554
4676,20210426,7,1,0,13046
4677,20250715,6,7,0,8572
4678,20220318,5,11,0,15942
4679,20250303,5,4,0,16232
4680,20220429,1,10,0,16615
4681,20230127,2,1,0,14898
4682,20240221,1,1,0,18979
4683,20240710,6,9,1,9046
4684,20241008,5,4,1,7360
4685,20220910,3,5,0,5981
4686,20250424,3,6,0,8286
4687,20230621,7,5,1,17225
4688,20250204,3,4,1,14123
4689,20210523,4,1,0,19724
4690,20240425,2,7,1,3931
4691,20220828,7,9,0,14158
4692,20230318,5,10,0,18799
4693,20210821,5,10,0,6351
4694,20220819,2,9,0,12035
4695,20240919,5,6,1,16875
4696,20211124,2,6,0,16326
4697,20210609,3,2,0,5531
4698,20210105,6,7,0,1567
4699,20240827,7,13,0,16460
4700,20210510,4,10,0,10407
4701,20211227,6,6,1,13506
4702,20250703,5,14,1,5063
4703,20221014,5,2,0,7645
4704,20241211,3,3,0,2046
4705,20240802,1,9,0,11392
4706,20210210,2,13,1,2842
4707,20210215,3,11,0,15338
4708,20230318,7,4,1,10347
4709,20220617,4,11,0,6931
4710,20250125,6,3,0,19091
4711,20250712,7,8,0,19221
4712,20230709,3,12,0,4189
4713,20250201,3,7,0,7858
4714,20240525,6,13,0,14764
4715,20231229,3,14,0,13115
4716,20210319,2,8,0,17106
4717,20231002,6,7,0,3302
4718,20230514,7,7,0,12056
4719,20251015,6,12,0,2837
4720,20251203,2,1,1,3408
4721,20231003,5,10,0,11065
4722,20210223,5,4,0,4010
4723,20240604,6,7,0,17993
4724,20250724,2,11,0,9857
4725,20250421,7,13,1,6891
4726,20220831,7,13,0,17812
4727,20230403,6,12,0,11496
4728,20240813,6,9,1,17633
4729,20220923,4,10,0,16003
4730,20210404,5,14,0,19157
4731,20210328,6,10,1,6724
4732,20221212,4,5,1,9042
4733,20230419,7,13,0,2623
4734,20250626,6,10,0,15471
4735,20221125,1,4,0,6260
4736,20240108,1,5,0,18372
4737,20220719,4,3,0,1122
4738,20230508,2,3,0,5736
4739,20240204,1,12,0,7331
4740,20210618,7,6,0,14605
4741,20240913,4,2,0,12070
4742,20250711,5,9,0,17012
4743,20230816,3,2,0,2361
4744,20211031,7,7,0,19450
4745,20220729,2,5,0,6033
4746,20230628,2,7,0,3537
4747,20220506,4,8,0,12631
4748,20210121,7,6,0,1897
4749,20211227,3,3,0,11868
4750,20250409,7,7,0,8620
4751,20241028,2,10,0,10956
4752,20221222,4,8,0,4792
4753,20240914,7,2,0,2592
4754,20241221,1,13,0,7042
4755,20220715,2,12,0,19666
4756,20240303,5,10,1,1410
4757,20220726,6,7,0,12927
4758,20240815,4,7,0,3846
4759,20221029,6,5,0,19809
4760,20230201,3,8,0,1907
4761,20251227,5,7,0,5186
4762,20250821,2,12,0,9595
4763,20211212,1,12,0,17898
4764,20221123,3,13,0,11443
4765,20241101,3,10,0,14559
4766,20250302,4,8,0,4224
4767,20240213,1,11,0,3214
4768,20250823,2,4,0,19991
4769,20230406,4,6,0,9073
4770,20220728,1,1,0,3270
4771,20221130,7,7,0,18784
4772,20210322,3,3,0,17345
4773,20250107,7,10,0,13774
4774,20250803,7,10,1,8864
4775,20250709,4,1,1,12575
4776,20221218,3,1,0,18356
4777,20221003,1,10,0,5199
4778,20230701,4,10,0,17314
4779,20210405,6,11,1,4879
4780,20220715,3,3,0,18721
4781,20230903,1,11,0,15237
4782,20230123,4,7,1,17322
4783,20250201,3,12,0,16077
4784,20240827,4,3,0,6923
4785,20240921,3,6,0,6670
4786,20230928,2,5,0,16606
4787,20220821,5,2,1,16571
4788,20220916,3,6,0,19647
4789,20210211,4,13,0,4679
4790,20240302,6,14,0,13776
4791,20221010,1,9,0,5107
4792,20250104,4,4,0,6994
4793,20240613,4,11,0,15786
4794,20230821,2,1,0,10203
4795,20240408,3,10,0,2726
4796,20240726,1,13,0,12050
4797,20230911,7,10,1,15657
4798,20240608,3,7,0,11599
4799,20230305,2,10,0,3007
4800,20240630,2,3,0,6063
4801,20230915,7,9,0,10838
4802,20220315,2,8,0,5776
4803,20251117,6,10,0,2636
4804,20230523,5,9,1,6368
4805,20230915,4,6,0,19858
4806,20251006,7,10,0,11426
4807,20230305,3,14,0,15932
4808,20251105,6,8,0,12003
4809,20230525,4,8,0,2153
4810,20240115,7,7,0,8359
4811,20250608,2,7,0,12643
4812,20240925,5,8,0,3491
4813,20220123,3,2,0,8427
4814,20251118,1,9,0,17694
4815,20230609,2,2,0,10971
4816,20230424,5,9,0,18526
4817,20220902,6,2,0,12509
4818,20210613,4,10,0,10546
4819,20210414,3,8,0,14601
4820,20231208,2,11,0,7917
4821,20210528,1,2,0,16105
4822,20250525,3,5,1,16389
4823,20231017,4,5,0,10956
4824,20220308,7,3,0,6759
4825,20221222,4,2,1,1059
4826,20210125,5,6,0,837
4827,20211112,2,10,0,17576
4828,20220831,4,1,0,556
4829,20230224,6,14,0,18151
4830,20230613,3,10,0,18176
4831,20210328,5,7,1,1990
4832,20210523,3,7,1,18648
4833,20241110,7,14,0,11662
4834,20210703,7,11,1,785
4835,20210204,2,3,0,9102
4836,20210716,3,9,0,12940
4837,20221121,7,3,0,16966
4838,20250403,5,5,0,7646
4839,20221125,7,12,0,19930
4840,20241122,1,13,0,6991
4841,20240119,6,14,0,11525
4842,20231223,4,9,1,17387
4843,20211217,3,9,0,17748
4844,20221106,7,13,1,12935
4845,20210701,4,12,0,7312
4846,20220110,2,13,1,7885
4847,20231204,5,7,0,2331
4848,20230421,4,9,0,9313
4849,20240312,4,12,0,6896
4850,20221214,3,14,0,15415
4851,20230814,7,4,1,924
4852,20210614,7,10,1,3790
4853,20240307,1,2,0,15133
4854,20221115,7,6,0,7786
4855,20241002,4,12,0,3510
4856,20240728,5,5,0,6310
4857,20220128,7,7,0,1229
4858,20210514,4,12,1,12541
4859,20210907,4,8,1,4592
4860,20230719,7,4,0,10755
4861,20240427,3,7,1,14754
4862,20220916,5,5,0,7431
4863,20220119,6,1,0,15857
4864,20210713,1,4,0,16940
4865,20230306,3,5,1,6460
4866,20210821,3,1,0,2328
4867,20221026,7,14,1,1896
4868,20250421,6,1,1,12448
4869,20221021,1,3,0,1663
4870,20250409,4,12,1,8822
4871,20240227,7,5,1,9127
4872,20220804,5,1,0,15909
4873,20250903,6,2,1,18122
4874,20230922,7,8,0,12817
4875,20210118,2,12,0,18073
4876,20240309,1,14,0,3303
4877,20240902,2,13,0,833
4878,20251228,2,1,1,14987
4879,20240513,1,6,0,17148
4880,20230804,1,7,0,10905
4881,20231106,1,11,1,7859
4882,20251230,4,8,0,1387
4883,20251111,7,6,1,8990
4884,20230523,1,5,0,4769
4885,20230626,3,5,0,13075
4886,20251219,4,1,1,17382
4887,20210125,3,12,0,15915
4888,20230717,4,13,0,11451
4889,20210916,5,12,0,1783
4890,20210822,1,2,0,19346
4891,20251210,6,9,0,4833
4892,20220320,2,2,0,19993
4893,20241013,7,8,0,11745
4894,20230505,1,6,1,16647
4895,20231104,7,3,0,13167
4896,20220707,3,2,0,6077
4897,20250121,2,11,1,5632
4898,20221015,4,5,0,7140
4899,20220611,5,2,0,11279
4900,20221229,1,12,1,9778
4901,20220728,7,1,0,14005
4902,20220925,3,13,0,568
4903,20210311,4,1,1,10160
4904,20221025,3,2,0,4440
4905,20240611,7,5,0,17508
4906,20250611,6,6,0,8749
4907,20230226,7,13,0,3204
4908,20220606,5,9,0,3353
4909,20220916,3,2,1,7108
4910,20231203,6,8,0,7215
4911,20221102,5,12,1,11430
4912,20231014,1,5,0,6582
4913,20240330,6,5,0,19631
4914,20220430,6,6,0,19727
4915,20251226,3,3,0,17237
4916,20220920,5,2,0,17006
4917,20220522,3,7,0,4730
4918,20231214,7,6,0,16840
4919,20240410,2,1,1,16859
4920,20231218,1,11,0,17524
4921,20230629,3,8,0,8282
4922,20240322,2,9,0,16636
4923,20230521,2,1,0,1722
4924,20250601,3,10,0,3530
4925,20210506,4,14,1,2565
4926,20240904,1,5,0,7499
4927,20250307,7,14,0,19797
4928,20210219,7,9,1,19461
4929,20250611,3,5,0,8604
4930,20240830,5,1,1,5147
4931,20220820,6,14,0,19359
4932,20251116,1,1,1,15953
4933,20220429,7,3,1,14610
4934,20230414,6,2,1,4369
4935,20221010,3,9,0,9623
4936,20241226,3,10,0,18372
4937,20250425,3,11,0,19616
4938,20240315,7,6,0,4890
4939,20231209,3,2,0,13202
4940,20240504,7,6,1,19271
4941,20241001,1,14,0,19627
4942,20230605,1,6,0,4450
4943,20250602,7,4,0,19218
4944,20220915,4,5,0,17895
4945,20220410,1,7,0,701
4946,20221119,5,8,0,6566
4947,20210926,6,3,0,8919
4948,20220113,3,7,1,8038
4949,20230202,6,5,0,16481
4950,20231110,5,11,1,4047
4951,20210808,5,12,1,12065
4952,20220814,6,9,1,19425
4953,20211218,3,14,0,3573
4954,20250214,5,3,0,8751
4955,20210501,2,5,1,15863
4956,20240528,6,5,0,1015
4957,20230708,4,6,0,4050
4958,20210302,6,7,0,9227
4959,20221109,7,10,0,1396
4960,20251113,1,6,0,3839
4961,20251201,7,13,1,18061
4962,20210406,5,14,0,4643
4963,20240604,3,12,0,12987
4964,20250629,2,7,0,583
4965,20241224,3,13,0,14130
4966,20221231,5,8,1,14291
4967,20251106,4,13,0,2241
4968,20220118,2,11,0,6875
4969,20241227,3,1,0,16417
4970,20230212,1,6,1,15202
4971,20240930,4,1,0,6414
4972,20240404,7,13,1,6743
4973,20210510,7,6,0,9512
4974,20240410,6,13,0,7435
4975,20230510,6,13,0,3864
4976,20251031,5,3,0,16056
4977,20240229,1,10,0,17417
4978,20210322,1,2,1,9201
4979,20240504,7,10,0,1069
4980,20241127,6,7,1,19618
4981,20220903,5,5,0,18365
4982,20230623,7,8,0,5380
4983,20211230,5,14,0,7150
4984,20240617,4,14,0,5612
4985,20240716,7,9,0,2108
4986,20241008,5,9,0,7058
4987,20220104,1,6,0,12580
4988,20221125,7,8,0,6805
4989,20250817,7,6,0,18371
4990,20241104,6,1,0,1547
4991,20230310,3,3,1,9520
4992,20240629,7,14,0,9861
4993,20210308,1,8,0,7011
4994,20210919,2,5,0,1236
4995,20210122,4,11,0,7872
4996,20250712,2,6,0,9872
4997,20250920,5,5,0,18779
4998,20210719,2,4,0,18827
4999,20250709,4,7,0,7800
5000,20240122,2,4,0,3210
