Incident_ID,Date_ID,Region_ID,Crime_Type,Severity,Resolved_Flag
6897,20250320,1,Robbery,Medium,1
6898,20231120,1,Cybercrime,Medium,1
6899,20250101,3,Cybercrime,Low,1
6900,20250129,1,Assault,Low,1
6901,20231119,3,Assault,High,1
6902,20230106,1,Robbery,High,1
6903,20220622,2,Cybercrime,Low,0
6904,20241216,3,Assault,High,0
6905,20221229,5,Assault,Medium,1
6906,20250126,1,Cybercrime,Low,1
6907,20210126,2,Cybercrime,Low,1
6908,20230601,1,Cybercrime,Low,1
6909,20230321,5,Robbery,Medium,1
6910,20250217,1,Robbery,High,1
6911,20250721,1,Robbery,Low,1
6912,20250927,1,Robbery,High,1
6913,20250207,6,Robbery,Medium,1
6914,20240903,3,Cybercrime,Medium,1
6915,20230411,1,Cybercrime,High,0
6916,20250902,6,Cybercrime,Medium,0
6917,20240605,1,Robbery,Medium,1
6918,20240229,4,Robbery,High,1
6919,20230606,1,Assault,Medium,0
6920,20240329,3,Assault,High,1
6921,20231229,5,Assault,Low,1
6922,20221122,1,Assault,High,1
6923,20240901,2,Robbery,Low,0
6924,20220911,6,Assault,High,1
6925,20251210,5,Robbery,High,1
6926,20221008,1,Assault,Low,1
6927,20221201,1,Assault,Low,1
6928,20231106,7,Cybercrime,Medium,1
6929,20230714,6,Assault,Low,1
6930,20230528,1,Robbery,High,0
6931,20230803,1,Cybercrime,High,1
6932,20221106,1,Assault,Low,1
6933,20230809,1,Cybercrime,Medium,1
6934,20221031,4,Cybercrime,Low,1
6935,20240421,1,Robbery,High,1
6936,20240826,1,Assault,Low,1
6937,20220317,7,Cybercrime,High,0
6938,20221020,1,Cybercrime,High,1
6939,20221119,2,Cybercrime,High,0
6940,20240408,6,Cybercrime,Low,1
6941,20210425,7,Assault,High,1
6942,20210310,1,Robbery,Low,1
6943,20240624,5,Robbery,Medium,1
6944,20210116,1,Cybercrime,Medium,1
6945,20250428,1,Cybercrime,Medium,1
6946,20230928,1,Cybercrime,High,1
6947,20221231,3,Cybercrime,Medium,1
6948,20231223,3,Robbery,Medium,1
6949,20240329,1,Cybercrime,High,1
6950,20240203,1,Robbery,High,0
6951,20241206,1,Cybercrime,Medium,1
6952,20211222,5,Robbery,Medium,0
6953,20220618,3,Cybercrime,Medium,1
6954,20211129,6,Cybercrime,Medium,1
6955,20250911,6,Cybercrime,Medium,1
6956,20250607,1,Assault,High,1
6957,20240430,1,Robbery,Medium,0
6958,20241127,2,Robbery,Low,1
6959,20230119,1,Robbery,High,1
6960,20250602,7,Cybercrime,Medium,1
6961,20240627,7,Cybercrime,Low,0
6962,20220114,2,Assault,Low,0
6963,20250209,1,Cybercrime,Low,0
6964,20210608,5,Assault,Medium,0
6965,20220517,3,Cybercrime,Low,1
6966,20220624,3,Assault,Low,1
6967,20241013,4,Cybercrime,Medium,0
6968,20250916,3,Cybercrime,Low,0
6969,20210701,1,Cybercrime,Medium,1
6970,20231119,1,Assault,Medium,1
6971,20210528,1,Cybercrime,High,1
6972,20250411,1,Cybercrime,Low,1
6973,20210324,1,Assault,High,1
6974,20220822,1,Assault,Low,1
6975,20250413,3,Robbery,Medium,1
6976,20210915,1,Robbery,High,0
6977,20211023,1,Assault,Medium,1
6978,20251219,1,Assault,Medium,0
6979,20211019,2,Cybercrime,Low,0
6980,20221029,3,Cybercrime,Low,0
6981,20250523,3,Assault,Medium,1
6982,20231027,7,Cybercrime,High,0
6983,20240924,1,Assault,Medium,1
6984,20230218,1,Assault,Medium,0
6985,20240527,1,Robbery,Medium,1
6986,20250515,1,Robbery,High,1
6987,20230628,1,Assault,High,1
6988,20210818,3,Assault,Low,1
6989,20240727,5,Robbery,Medium,1
6990,20221028,1,Cybercrime,Medium,1
6991,20251104,4,Assault,High,1
6992,20241108,1,Cybercrime,Medium,1
6993,20211224,1,Assault,Medium,1
6994,20230918,1,Assault,High,1
6995,20230720,5,Robbery,Medium,1
6996,20230823,2,Robbery,Low,0
6997,20250106,1,Robbery,Medium,1
6998,20250917,1,Robbery,Medium,1
6999,20250326,2,Cybercrime,Medium,0
7000,20220815,1,Robbery,High,0
7001,20230302,1,Assault,Low,1
7002,20220623,1,Robbery,High,1
7003,20240314,5,Cybercrime,Low,1
7004,20210830,1,Cybercrime,High,1
7005,20250824,7,Robbery,Medium,0
7006,20230121,1,Assault,Medium,0
7007,20250706,1,Cybercrime,Medium,0
7008,20220507,3,Assault,High,1
7009,20241216,3,Robbery,High,0
7010,20251218,3,Robbery,High,0
7011,20230218,5,Robbery,Low,0
7012,20251024,6,Assault,High,1
7013,20221211,4,Robbery,Low,0
7014,20230608,4,Cybercrime,Low,1
7015,20231214,4,Assault,High,0
7016,20210129,5,Robbery,High,0
7017,20210921,4,Assault,High,1
7018,20240916,4,Robbery,High,1
7019,20230701,1,Cybercrime,Low,1
7020,20231115,7,Robbery,Low,1
7021,20220119,1,Cybercrime,Medium,1
7022,20220122,1,Assault,Low,1
7023,20220131,5,Assault,High,1
7024,20210328,1,Assault,Medium,1
7025,20210303,1,Cybercrime,Medium,1
7026,20220628,3,Assault,Low,1
7027,20230317,4,Assault,High,1
7028,20230809,4,Cybercrime,Medium,1
7029,20220422,1,Assault,High,1
7030,20210318,5,Cybercrime,High,1
7031,20251130,5,Assault,Medium,0
7032,20220916,1,Cybercrime,Medium,1
7033,20251030,4,Robbery,High,1
7034,20210511,1,Assault,High,1
7035,20251004,4,Robbery,High,0
7036,20241222,3,Cybercrime,Medium,0
7037,20211214,6,Assault,Medium,0
7038,20240117,5,Cybercrime,High,1
7039,20210416,1,Cybercrime,Medium,0
7040,20250609,4,Robbery,High,1
7041,20230112,4,Assault,Low,1
7042,20210809,5,Assault,Low,1
7043,20230302,4,Cybercrime,Low,1
7044,20240720,6,Robbery,Medium,1
7045,20210609,1,Robbery,Low,1
7046,20250826,1,Cybercrime,High,0
7047,20240615,1,Assault,Low,0
7048,20230706,5,Assault,Low,1
7049,20230109,2,Cybercrime,High,1
7050,20210610,1,Cybercrime,Medium,0
7051,20211117,1,Assault,High,0
7052,20240918,4,Robbery,High,1
7053,20220723,2,Assault,Medium,1
7054,20210506,4,Cybercrime,Medium,1
7055,20240929,3,Assault,Low,0
7056,20240810,1,Cybercrime,High,1
7057,20210823,6,Assault,Medium,0
7058,20210303,3,Assault,Low,0
7059,20210423,6,Cybercrime,Medium,0
7060,20220905,2,Cybercrime,High,0
7061,20230104,3,Cybercrime,High,1
7062,20250319,3,Assault,Low,1
7063,20240502,3,Robbery,High,0
7064,20230621,4,Cybercrime,High,0
7065,20250604,1,Cybercrime,High,0
7066,20220523,7,Robbery,Medium,1
7067,20240421,1,Assault,Medium,1
7068,20210105,3,Robbery,Medium,1
7069,20221229,2,Cybercrime,Medium,0
7070,20250321,1,Assault,Low,1
7071,20250723,4,Assault,High,1
7072,20211220,1,Robbery,High,1
7073,20231227,7,Assault,Low,1
7074,20220525,1,Robbery,Low,1
7075,20240510,1,Robbery,Low,1
7076,20220501,1,Assault,High,1
7077,20220422,1,Cybercrime,Low,0
7078,20230310,1,Assault,Medium,1
7079,20240226,3,Assault,Low,1
7080,20240110,5,Robbery,High,1
7081,20230711,1,Assault,High,0
7082,20240306,1,Robbery,High,1
7083,20251105,1,Assault,Low,0
7084,20250707,1,Assault,High,1
7085,20231210,1,Robbery,High,1
7086,20240209,1,Robbery,Medium,1
7087,20240715,3,Assault,High,1
7088,20221019,6,Robbery,Medium,1
7089,20240228,2,Cybercrime,Low,0
7090,20251105,1,Robbery,High,1
7091,20220920,1,Assault,Medium,1
7092,20240314,1,Assault,Medium,0
7093,20230714,1,Assault,Medium,0
7094,20210115,1,Robbery,Low,0
7095,20231113,1,Robbery,Medium,1
7096,20240915,1,Assault,Medium,1
7097,20230429,2,Cybercrime,Medium,1
7098,20240112,6,Assault,Low,1
7099,20211203,1,Robbery,Medium,1
7100,20211201,1,Assault,High,0
7101,20241101,4,Assault,Low,1
7102,20250517,7,Assault,Low,1
7103,20220902,7,Assault,High,0
7104,20240811,5,Robbery,High,0
7105,20240930,6,Assault,Low,1
7106,20250914,7,Cybercrime,Medium,1
7107,20230611,3,Cybercrime,Low,1
7108,20230727,2,Robbery,Low,1
7109,20211118,5,Cybercrime,Low,0
7110,20251210,1,Assault,High,1
7111,20221226,5,Robbery,Low,0
7112,20231123,6,Robbery,Low,0
7113,20240616,3,Cybercrime,Medium,1
7114,20221013,7,Assault,High,1
7115,20210218,1,Assault,Medium,1
7116,20220527,1,Cybercrime,High,1
7117,20210528,1,Cybercrime,Medium,1
7118,20220601,1,Assault,Medium,1
7119,20221031,1,Cybercrime,Low,1
7120,20230508,6,Cybercrime,High,1
7121,20210327,1,Assault,Low,0
7122,20220318,1,Assault,Low,1
7123,20220317,2,Assault,Low,0
7124,20210201,4,Cybercrime,Low,1
7125,20240210,4,Assault,Medium,1
7126,20220403,1,Robbery,Medium,0
7127,20231122,1,Cybercrime,Low,1
7128,20250926,4,Assault,High,1
7129,20230213,7,Assault,High,1
7130,20210708,3,Robbery,High,1
7131,20220821,2,Robbery,Low,1
7132,20230720,1,Cybercrime,High,1
7133,20211220,7,Cybercrime,High,0
7134,20250121,1,Robbery,Low,1
7135,20230731,1,Assault,Medium,1
7136,20231025,3,Robbery,Medium,1
7137,20220408,5,Robbery,Medium,0
7138,20240904,1,Assault,Medium,0
7139,20230906,1,Assault,Medium,0
7140,20210528,6,Robbery,High,1
7141,20240126,1,Assault,Low,0
7142,20221024,2,Cybercrime,Low,1
7143,20220714,5,Robbery,Medium,1
7144,20250301,1,Cybercrime,Low,1
7145,20210709,5,Assault,Low,1
7146,20210629,7,Assault,Medium,1
7147,20210516,1,Cybercrime,High,1
7148,20240109,5,Assault,Low,1
7149,20220427,2,Assault,Low,1
7150,20210227,1,Robbery,Medium,0
7151,20210117,3,Assault,Medium,1
7152,20211124,1,Assault,Low,0
7153,20240210,1,Robbery,Medium,1
7154,20240324,7,Cybercrime,High,1
7155,20250829,2,Assault,High,1
7156,20231003,1,Cybercrime,Low,1
7157,20211102,7,Robbery,Low,1
7158,20220513,7,Assault,Medium,0
7159,20211129,1,Robbery,Medium,0
7160,20230301,2,Assault,High,1
7161,20250825,1,Assault,Medium,1
7162,20240831,1,Cybercrime,Medium,1
7163,20240112,6,Assault,Low,1
7164,20220125,4,Robbery,Low,0
7165,20211221,5,Assault,Low,1
7166,20220527,4,Robbery,High,1
7167,20230904,1,Assault,High,1
7168,20210319,1,Assault,Medium,1
7169,20241026,2,Cybercrime,Low,1
7170,20240729,6,Robbery,Low,1
7171,20240217,7,Robbery,High,1
7172,20250118,1,Cybercrime,High,1
7173,20221215,1,Cybercrime,Medium,1
7174,20220923,3,Cybercrime,Low,1
7175,20231125,5,Robbery,Low,0
7176,20241116,1,Cybercrime,High,1
7177,20210423,7,Cybercrime,High,0
7178,20240525,4,Cybercrime,Medium,1
7179,20220618,1,Cybercrime,High,1
7180,20250127,1,Robbery,High,0
7181,20221108,4,Robbery,High,1
7182,20240127,2,Assault,High,1
7183,20220804,2,Cybercrime,Medium,0
7184,20240419,1,Assault,Medium,1
7185,20221026,6,Assault,Medium,0
7186,20241214,2,Robbery,Low,0
7187,20230107,3,Cybercrime,High,1
7188,20230727,1,Assault,Low,0
7189,20241004,1,Robbery,Low,0
7190,20220402,1,Assault,Medium,0
7191,20231018,1,Assault,High,0
7192,20230617,7,Assault,Low,1
7193,20230419,7,Cybercrime,High,1
7194,20211220,1,Cybercrime,Medium,0
7195,20230827,3,Robbery,Low,0
7196,20240908,4,Cybercrime,Low,1
7197,20230103,1,Assault,Medium,0
7198,20210707,1,Robbery,Low,1
7199,20250524,1,Assault,High,1
7200,20210412,1,Assault,Low,1
7201,20211205,1,Cybercrime,Medium,1
7202,20211130,1,Robbery,Low,1
7203,20220911,1,Cybercrime,Low,0
7204,20250824,7,Cybercrime,High,1
7205,20240210,2,Cybercrime,Medium,1
7206,20220201,7,Robbery,Medium,1
7207,20241018,1,Assault,Low,0
7208,20230709,5,Cybercrime,High,0
7209,20230402,1,Assault,Medium,1
7210,20231003,1,Cybercrime,Low,0
7211,20250629,1,Robbery,High,0
7212,20220321,2,Cybercrime,Low,1
7213,20251223,5,Cybercrime,High,0
7214,20220422,7,Assault,Medium,0
7215,20241112,7,Cybercrime,Medium,1
7216,20220706,2,Robbery,High,0
7217,20240816,1,Cybercrime,High,0
7218,20230927,1,Assault,High,1
7219,20210919,3,Cybercrime,High,1
7220,20220105,7,Assault,Medium,0
7221,20221008,3,Cybercrime,Medium,1
7222,20210401,1,Robbery,High,1
7223,20240322,1,Assault,High,1
7224,20250608,1,Cybercrime,High,1
7225,20250304,5,Cybercrime,High,1
7226,20221219,4,Assault,Medium,1
7227,20211228,1,Assault,Low,1
7228,20220418,4,Assault,High,1
7229,20211122,1,Cybercrime,Medium,0
7230,20240621,4,Assault,Low,0
7231,20250827,1,Assault,Medium,1
7232,20220602,6,Robbery,Medium,1
7233,20211225,1,Cybercrime,Low,1
7234,20220225,2,Robbery,High,0
7235,20251014,1,Assault,Low,1
7236,20250920,4,Cybercrime,High,1
7237,20220813,2,Robbery,High,1
7238,20220411,4,Robbery,Medium,1
7239,20250321,1,Assault,Low,0
7240,20241101,7,Assault,Medium,1
7241,20210714,5,Assault,Low,0
7242,20230922,3,Assault,Low,0
7243,20250314,7,Cybercrime,Medium,1
7244,20241205,4,Cybercrime,Low,1
7245,20250827,1,Robbery,Medium,1
7246,20250515,4,Robbery,Medium,0
7247,20230721,5,Assault,Medium,1
7248,20250708,1,Assault,High,1
7249,20220808,7,Assault,High,1
7250,20230524,7,Cybercrime,Low,1
7251,20210116,2,Cybercrime,Low,1
7252,20241213,6,Assault,Low,1
7253,20220812,7,Assault,Low,1
7254,20241211,2,Cybercrime,High,0
7255,20220204,1,Cybercrime,High,1
7256,20211213,6,Robbery,Medium,1
7257,20230314,6,Robbery,Medium,1
7258,20240712,6,Cybercrime,Low,1
7259,20240420,4,Robbery,Medium,1
7260,20210930,4,Robbery,Medium,0
7261,20230208,1,Robbery,Medium,0
7262,20251004,1,Cybercrime,Medium,0
7263,20250331,1,Robbery,Medium,0
7264,20220515,1,Robbery,Medium,1
7265,20250807,1,Robbery,High,0
7266,20211221,5,Cybercrime,High,1
7267,20230526,2,Cybercrime,Medium,1
7268,20240109,3,Cybercrime,High,1
7269,20231219,6,Robbery,High,1
7270,20240820,1,Assault,High,0
7271,20220820,5,Cybercrime,Low,1
7272,20210826,2,Cybercrime,Medium,0
7273,20230911,5,Cybercrime,High,1
7274,20250728,1,Robbery,Low,1
7275,20210717,1,Assault,Low,1
7276,20231229,2,Robbery,High,0
7277,20240414,1,Cybercrime,Medium,1
7278,20251231,1,Cybercrime,High,0
7279,20240706,7,Robbery,High,1
7280,20221117,1,Cybercrime,Low,0
7281,20221006,6,Cybercrime,High,1
7282,20251027,3,Cybercrime,Medium,0
7283,20251128,3,Cybercrime,Medium,1
7284,20221017,1,Robbery,High,1
7285,20211020,3,Assault,Medium,0
7286,20240612,6,Robbery,High,1
7287,20220221,6,Cybercrime,High,1
7288,20240520,6,Assault,Low,1
7289,20221129,1,Cybercrime,High,0
7290,20230813,2,Robbery,Medium,0
7291,20240407,1,Cybercrime,Low,0
7292,20230317,1,Cybercrime,High,1
7293,20240318,1,Cybercrime,High,0
7294,20210403,7,Assault,Medium,1
7295,20240302,4,Robbery,High,1
7296,20240819,2,Assault,Low,1
7297,20230627,1,Robbery,Low,0
7298,20250625,7,Assault,High,1
7299,20250722,3,Cybercrime,High,0
7300,20220228,1,Cybercrime,High,1
7301,20240801,4,Cybercrime,Medium,1
7302,20240624,7,Assault,High,1
7303,20231102,1,Assault,High,1
7304,20230325,4,Robbery,High,0
7305,20251120,6,Assault,Medium,1
7306,20240219,1,Cybercrime,Low,1
7307,20220806,1,Cybercrime,Low,1
7308,20231018,4,Assault,Low,1
7309,20250716,3,Cybercrime,Low,1
7310,20220316,1,Cybercrime,Low,1
7311,20211109,1,Robbery,Low,0
7312,20241125,3,Cybercrime,Low,1
7313,20251022,1,Robbery,Low,0
7314,20250326,7,Cybercrime,Low,1
7315,20250131,1,Cybercrime,Medium,1
7316,20230602,1,Robbery,High,1
7317,20240616,4,Robbery,Medium,1
7318,20220228,3,Robbery,Low,1
7319,20230702,4,Assault,High,1
7320,20250112,1,Cybercrime,High,0
7321,20240330,1,Assault,High,1
7322,20230602,5,Cybercrime,High,1
7323,20251103,2,Assault,Medium,1
7324,20221118,1,Cybercrime,High,1
7325,20210721,1,Assault,Medium,1
7326,20250911,2,Assault,Low,1
7327,20250627,1,Robbery,Medium,1
7328,20250130,1,Robbery,Medium,1
7329,20211018,4,Cybercrime,High,1
7330,20210214,6,Assault,Low,1
7331,20250827,1,Cybercrime,Medium,1
7332,20230226,1,Cybercrime,Medium,0
7333,20240425,1,Assault,High,0
7334,20250929,7,Assault,Medium,0
7335,20251031,1,Robbery,High,1
7336,20230630,6,Robbery,High,0
7337,20210912,2,Assault,High,0
7338,20240626,1,Robbery,High,0
7339,20230224,1,Robbery,Medium,0
7340,20221201,4,Robbery,Medium,0
7341,20230908,6,Robbery,Low,1
7342,20220603,6,Cybercrime,High,1
7343,20230404,1,Assault,Low,1
7344,20250331,1,Cybercrime,Low,0
7345,20221005,4,Cybercrime,High,1
7346,20210316,2,Cybercrime,Low,1
7347,20220812,7,Robbery,Low,0
7348,20211217,1,Robbery,High,1
7349,20221011,1,Assault,Low,1
7350,20231206,2,Cybercrime,Low,1
7351,20220610,1,Assault,Medium,0
7352,20220511,1,Cybercrime,Low,1
7353,20220118,6,Robbery,Low,1
7354,20220803,7,Cybercrime,Medium,0
7355,20230911,2,Robbery,Low,1
7356,20210331,1,Robbery,Low,1
7357,20250705,5,Cybercrime,Medium,0
7358,20230630,1,Robbery,High,0
7359,20241115,2,Robbery,Medium,1
7360,20210511,1,Cybercrime,High,1
7361,20231024,7,Cybercrime,Medium,0
7362,20220919,6,Cybercrime,Low,1
7363,20240424,2,Robbery,Low,0
7364,20250413,7,Assault,Low,1
7365,20231127,4,Robbery,Medium,1
7366,20220812,1,Assault,Medium,1
7367,20210510,7,Cybercrime,High,1
7368,20221208,1,Cybercrime,Low,0
7369,20250702,1,Cybercrime,High,1
7370,20220130,1,Cybercrime,Medium,1
7371,20240424,3,Assault,Low,1
7372,20251023,7,Robbery,High,1
7373,20250324,6,Cybercrime,High,1
7374,20220311,6,Assault,Low,0
7375,20220530,1,Assault,Medium,1
7376,20240609,4,Assault,High,1
7377,20241126,2,Cybercrime,High,1
7378,20210526,1,Cybercrime,High,1
7379,20231211,1,Cybercrime,Low,1
7380,20250702,1,Cybercrime,Low,1
7381,20250326,1,Assault,High,1
7382,20230929,2,Robbery,High,0
7383,20240305,1,Robbery,Low,0
7384,20240528,5,Robbery,Medium,0
7385,20220225,1,Assault,High,0
7386,20221003,3,Assault,Medium,1
7387,20210315,7,Robbery,High,1
7388,20230411,3,Cybercrime,High,1
7389,20230907,1,Robbery,High,1
7390,20230325,1,Cybercrime,High,1
7391,20250629,3,Assault,Low,0
7392,20211107,6,Assault,Medium,1
7393,20220613,1,Assault,Low,1
7394,20210803,5,Cybercrime,High,1
7395,20241211,7,Robbery,Medium,0
7396,20241109,6,Cybercrime,High,1
7397,20211031,6,Cybercrime,High,0
7398,20230110,1,Assault,Medium,1
7399,20241228,4,Robbery,Low,1
7400,20210527,1,Assault,Low,1
7401,20220727,4,Cybercrime,Low,1
7402,20240107,2,Robbery,Low,0
7403,20250827,6,Assault,High,0
7404,20221213,1,Assault,High,0
7405,20230324,6,Assault,Low,1
7406,20230506,1,Robbery,Low,0
7407,20210111,2,Robbery,Medium,1
7408,20230427,7,Cybercrime,High,1
7409,20241212,3,Robbery,High,0
7410,20210826,1,Cybercrime,Low,1
7411,20230412,6,Cybercrime,High,1
7412,20220113,1,Assault,Medium,1
7413,20231228,5,Robbery,Medium,0
7414,20220522,1,Robbery,Medium,0
7415,20220326,1,Assault,Medium,1
7416,20240617,1,Assault,Medium,0
7417,20230909,4,Cybercrime,Low,1
7418,20251026,1,Assault,Low,1
7419,20210604,1,Assault,High,1
7420,20240429,4,Robbery,High,0
7421,20220117,7,Robbery,Medium,0
7422,20230711,3,Assault,High,0
7423,20220524,3,Robbery,Low,1
7424,20220107,5,Assault,Medium,0
7425,20240718,1,Cybercrime,Medium,1
7426,20250224,1,Cybercrime,Low,1
7427,20240116,1,Robbery,Low,0
7428,20230712,2,Robbery,Medium,0
7429,20230821,4,Assault,Low,1
7430,20251004,1,Assault,High,1
7431,20221108,1,Assault,Medium,1
7432,20220906,1,Robbery,High,1
7433,20251017,1,Robbery,Low,0
7434,20240925,1,Cybercrime,High,1
7435,20251021,5,Cybercrime,High,1
7436,20241211,2,Cybercrime,High,1
7437,20241108,3,Assault,Medium,1
7438,20241212,4,Cybercrime,High,0
7439,20220414,4,Assault,High,1
7440,20250916,2,Cybercrime,Medium,1
7441,20231023,6,Cybercrime,Medium,0
7442,20241201,1,Cybercrime,Medium,1
7443,20251202,7,Assault,Medium,1
7444,20240206,1,Cybercrime,High,1
7445,20220313,1,Cybercrime,High,1
7446,20220628,1,Robbery,Medium,1
7447,20210417,1,Robbery,Medium,0
7448,20250508,2,Robbery,Low,1
7449,20210705,5,Assault,High,1
7450,20240309,1,Cybercrime,Low,1
7451,20221121,5,Assault,Medium,1
7452,20250812,4,Assault,High,1
7453,20240816,1,Robbery,Low,1
7454,20211004,1,Cybercrime,Medium,1
7455,20230401,1,Robbery,High,0
7456,20210319,3,Robbery,High,1
7457,20240220,1,Assault,Low,1
7458,20240627,1,Robbery,Low,1
7459,20220114,3,Cybercrime,High,1
7460,20250903,7,Robbery,Low,1
7461,20230307,1,Assault,Medium,1
7462,20251128,1,Assault,High,1
7463,20230828,1,Robbery,Medium,1
7464,20220704,1,Assault,Low,1
7465,20221031,1,Cybercrime,Medium,1
7466,20230417,1,Assault,Low,1
7467,20251204,7,Robbery,Medium,1
7468,20240404,7,Cybercrime,Low,1
7469,20211018,6,Assault,High,1
7470,20230725,7,Assault,Low,1
7471,20230512,6,Cybercrime,Medium,1
7472,20240305,4,Assault,Medium,1
7473,20250521,5,Assault,Medium,0
7474,20240209,1,Assault,Medium,1
7475,20250831,1,Robbery,High,1
7476,20231113,5,Assault,High,0
7477,20220310,5,Robbery,High,0
7478,20250611,6,Assault,Medium,1
7479,20240602,6,Cybercrime,High,1
7480,20211213,1,Cybercrime,High,1
7481,20250223,1,Assault,Medium,0
7482,20230627,3,Robbery,Medium,1
7483,20250612,1,Assault,High,1
7484,20231024,1,Assault,Low,0
7485,20220420,4,Cybercrime,Medium,1
7486,20221015,7,Assault,Medium,1
7487,20250902,2,Robbery,Low,0
7488,20250806,7,Assault,High,1
7489,20220716,1,Robbery,Medium,1
7490,20221227,2,Robbery,High,1
7491,20210814,2,Robbery,Low,1
7492,20210108,7,Cybercrime,Medium,1
7493,20220225,1,Assault,Low,1
7494,20230115,6,Assault,Medium,1
7495,20211206,3,Cybercrime,Medium,1
7496,20250313,6,Robbery,High,1
7497,20251222,4,Cybercrime,High,1
7498,20211201,5,Robbery,Medium,1
7499,20250223,1,Robbery,Medium,0
7500,20230210,1,Cybercrime,Medium,1
7501,20250301,1,Robbery,Medium,1
7502,20220728,6,Cybercrime,Low,0
7503,20250124,7,Assault,Medium,0
7504,20210408,7,Robbery,Low,0
7505,20230328,1,Robbery,Low,1
7506,20220529,7,Cybercrime,Low,1
7507,20241019,2,Assault,High,1
7508,20250326,1,Robbery,Medium,1
7509,20230319,2,Cybercrime,Low,0
7510,20220309,7,Robbery,High,1
7511,20250127,2,Assault,High,0
7512,20250505,1,Cybercrime,Medium,1
7513,20250718,1,Cybercrime,Medium,0
7514,20221122,1,Cybercrime,High,0
7515,20230528,3,Robbery,Low,0
7516,20240209,4,Assault,Low,1
7517,20210505,1,Robbery,Low,1
7518,20220427,7,Robbery,Medium,1
7519,20230311,1,Assault,High,1
7520,20250209,3,Cybercrime,Low,1
7521,20211113,5,Cybercrime,High,1
7522,20220920,5,Cybercrime,Low,1
7523,20240305,4,Assault,High,0
7524,20241004,4,Assault,Low,1
7525,20251021,1,Robbery,Medium,0
7526,20250127,6,Robbery,Medium,1
7527,20240213,5,Cybercrime,Medium,1
7528,20210318,5,Robbery,Medium,1
7529,20240415,6,Assault,Medium,0
7530,20251013,1,Assault,High,1
7531,20210706,1,Assault,High,1
7532,20250308,1,Assault,Low,0
7533,20230310,5,Assault,High,1
7534,20250918,7,Cybercrime,Medium,1
7535,20211119,1,Assault,Low,1
7536,20250924,4,Robbery,High,0
7537,20250210,1,Assault,Low,0
7538,20220819,1,Robbery,Medium,1
7539,20230926,6,Robbery,Low,0
7540,20251223,4,Cybercrime,Medium,1
7541,20230714,7,Assault,Low,1
7542,20220722,3,Assault,Low,0
7543,20251217,2,Robbery,Medium,1
7544,20241103,6,Assault,Medium,1
7545,20240530,1,Cybercrime,High,0
7546,20220805,1,Cybercrime,Medium,1
7547,20250201,3,Assault,Medium,0
7548,20240323,1,Assault,High,0
7549,20240716,1,Assault,High,0
7550,20240115,6,Assault,High,1
7551,20230729,1,Assault,Low,0
7552,20240510,3,Robbery,Medium,1
7553,20240513,4,Robbery,High,0
7554,20230109,1,Robbery,High,0
7555,20230517,1,Assault,High,1
7556,20240213,4,Robbery,Low,1
7557,20240510,3,Assault,Low,1
7558,20251105,1,Assault,Low,1
7559,20210526,3,Assault,Low,1
7560,20211204,4,Cybercrime,Medium,1
7561,20230915,3,Assault,High,0
7562,20210212,1,Cybercrime,High,1
7563,20220828,7,Assault,High,0
7564,20221214,6,Robbery,Medium,0
7565,20240903,7,Assault,Low,1
7566,20210821,1,Robbery,Low,1
7567,20250725,5,Assault,High,1
7568,20231119,4,Robbery,Low,1
